marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
xiaomi,,4,7,8.0,não,0,,580.0,QUADHD,AMOLED,não,0.0,500,premium,17651
lenovo,2023.0,4,4,32.0,sim,8,4.0,181.0,QUADHD,AMOLED,não,0.0,250,jogos_premium,17128
dell,2011.0,6,9,16.0,sim,6,4.0,,QUADHD,IPS,não,1000.0,1000,jogos_intermediarios,10506
positivo,2015.0,10,15,16.0,não,0,2.0,202.0,HD,IPS,não,500.0,0,entrada,7785
lenovo,2013.0,4,4,,não,0,3.0,517.0,FULLHD,OLED,não,0.0,2000,ultraportatil,16927
asus,2014.0,8,12,16.0,não,0,4.0,294.0,HD,TN,não,500.0,0,entrada,7671
huawei,2013.0,12,12,16.0,não,0,,438.0,4K,OLED,não,2000.0,250,premium,18514
,2013.0,4,8,16.0,não,0,2.0,530.0,QUADHD,AMOLED,não,2000.0,250,premium,21023
positivo,2016.0,4,5,32.0,não,0,,145.0,HD,TN,não,0.0,2000,entrada,5920
,2017.0,6,7,32.0,não,0,3.0,,FULLHD,OLED,não,0.0,2000,ultraportatil,21453
,2018.0,10,13,32.0,sim,6,1.0,,4K,AMOLED,não,0.0,250,jogos_premium,21723
asus,2019.0,12,14,2.0,não,0,1.0,,HD,IPS,não,0.0,250,entrada,12602
positivo,2022.0,12,14,2.0,não,0,4.0,201.0,HD,IPS,não,0.0,1000,entrada,6605
hp,2011.0,2,2,2.0,não,0,2.0,584.0,FULLHD,IPS,não,0.0,500,ultraportatil,14851
,2021.0,10,16,,não,0,,,FULLHD,IPS,não,0.0,1000,ultraportatil,18221
hp,2011.0,4,7,2.0,não,0,,571.0,FULLHD,OLED,não,1000.0,250,ultraportatil,19330
asus,2023.0,4,6,32.0,não,0,4.0,35.0,HD,IPS,não,500.0,125,entrada,4740
,2022.0,4,6,2.0,não,0,,580.0,FULLHD,TN,não,0.0,1000,ultraportatil,16880
samsung,2019.0,6,6,64.0,não,0,4.0,128.0,HD,VA,não,2000.0,0,intermediario,8584
hp,2019.0,10,11,4.0,não,0,2.0,,FULLHD,VA,não,0.0,500,ultraportatil,14528
positivo,2018.0,10,20,8.0,não,0,,96.0,HD,TN,não,0.0,2000,entrada,5721
asus,2020.0,8,15,16.0,não,0,2.0,507.0,FULLHD,AMOLED,sim,0.0,1000,2em1,14668
samsung,2011.0,2,3,8.0,não,0,,276.0,HD,TN,não,250.0,0,,6507
xiaomi,2010.0,12,15,16.0,não,0,,,QUADHD,AMOLED,não,0.0,250,premium,19650
asus,2011.0,2,2,4.0,não,0,,561.0,HD,TN,não,0.0,2000,entrada,11564
apple,2023.0,4,5,16.0,não,0,2.0,504.0,QUADHD,OLED,não,0.0,1000,premium,20660
acer,2015.0,10,12,2.0,não,0,,552.0,FULLHD,TN,não,0.0,2000,ultraportatil,18783
samsung,2012.0,4,7,16.0,não,0,,,FULLHD,IPS,sim,1000.0,250,2em1,16393
razer,2014.0,10,14,32.0,sim,6,,138.0,QUADHD,AMOLED,não,0.0,500,jogos_premium,17603
huawei,2013.0,8,16,8.0,não,0,,557.0,4K,OLED,não,2000.0,250,premium,20860
hp,2010.0,8,8,16.0,sim,6,,81.0,4K,VA,não,1000.0,1000,jogos_intermediarios,10873
hp,2018.0,8,9,8.0,sim,2,,120.0,FULLHD,VA,não,0.0,500,jogos_entrada,8599
hp,2020.0,12,12,12.0,sim,4,,,FULLHD,OLED,não,0.0,250,jogos_entrada,9602
razer,,6,11,16.0,não,0,3.0,511.0,QUADHD,AMOLED,não,0.0,250,premium,23164
asus,2020.0,6,8,32.0,não,0,,141.0,FULLHD,AMOLED,sim,0.0,2000,2em1,13256
asus,2020.0,12,13,4.0,não,0,,196.0,FULLHD,IPS,sim,0.0,250,2em1,12936
huawei,2013.0,12,16,16.0,não,0,2.0,586.0,FULLHD,OLED,não,0.0,1000,premium,22937
acer,2014.0,6,11,6.0,não,0,2.0,,FULLHD,IPS,sim,500.0,250,2em1,7052
hp,2013.0,6,6,,sim,4,,87.0,4K,OLED,não,250.0,1000,jogos_intermediarios,10316
apple,2023.0,8,10,16.0,não,0,,490.0,4K,AMOLED,não,0.0,250,,25746
huawei,2023.0,6,10,16.0,não,0,,493.0,FULLHD,AMOLED,não,0.0,1000,premium,23371
xiaomi,2017.0,6,6,8.0,não,0,,459.0,4K,AMOLED,não,0.0,2000,premium,19897
acer,2023.0,6,6,16.0,não,0,,,FULLHD,OLED,não,0.0,1000,ultraportatil,18391
,2015.0,8,12,8.0,não,0,,445.0,QUADHD,AMOLED,não,0.0,250,premium,17948
apple,2018.0,10,14,8.0,não,0,2.0,572.0,FULLHD,OLED,não,0.0,1000,premium,25661
samsung,2022.0,6,11,12.0,não,0,,560.0,HD,TN,não,0.0,250,intermediario,13868
apple,2016.0,12,17,,não,0,,404.0,4K,AMOLED,não,0.0,500,premium,16511
razer,2018.0,12,19,,não,0,,509.0,FULLHD,OLED,não,0.0,1000,premium,20211
xiaomi,2023.0,12,16,8.0,não,0,3.0,,QUADHD,OLED,não,0.0,1000,premium,25444
apple,2019.0,4,4,,não,0,2.0,400.0,FULLHD,OLED,não,0.0,2000,premium,17418
positivo,2011.0,2,4,12.0,não,0,3.0,207.0,HD,IPS,não,250.0,0,entrada,6279
lenovo,2013.0,12,17,16.0,sim,6,,139.0,4K,TN,não,250.0,2000,jogos_intermediarios,13201
huawei,2015.0,10,13,,não,0,3.0,576.0,4K,OLED,não,0.0,2000,premium,19944
razer,2012.0,4,5,,sim,6,,144.0,FULLHD,OLED,não,250.0,125,jogos_premium,19707
asus,2023.0,8,9,12.0,não,0,,152.0,HD,TN,não,500.0,500,entrada,6230
lenovo,2016.0,8,12,4.0,não,0,,53.0,HD,TN,não,250.0,0,entrada,4356
huawei,2023.0,10,20,8.0,não,0,,432.0,FULLHD,OLED,não,0.0,1000,premium,21461
lenovo,2019.0,6,9,8.0,sim,4,4.0,,FULLHD,IPS,não,0.0,2000,jogos_entrada,7959
xiaomi,2022.0,6,9,16.0,não,0,3.0,447.0,QUADHD,OLED,não,0.0,500,premium,16347
xiaomi,2016.0,12,18,8.0,não,0,3.0,477.0,4K,OLED,não,0.0,1000,premium,17337
samsung,2021.0,6,12,16.0,sim,6,4.0,98.0,FULLHD,OLED,não,0.0,500,jogos_premium,16981
xiaomi,2020.0,6,11,16.0,não,0,3.0,,FULLHD,OLED,não,0.0,1000,premium,17274
lenovo,2018.0,10,14,16.0,sim,6,4.0,,QUADHD,TN,não,0.0,1000,jogos_intermediarios,9312
asus,2013.0,4,6,,não,0,,,HD,TN,não,250.0,0,entrada,8622
,2023.0,12,22,8.0,não,0,2.0,420.0,HD,TN,não,0.0,500,,13065
,2020.0,12,15,16.0,sim,6,4.0,39.0,QUADHD,IPS,não,0.0,250,jogos_intermediarios,9804
samsung,2018.0,8,14,,sim,6,1.0,122.0,FULLHD,TN,não,0.0,250,jogos_intermediarios,10199
asus,2010.0,4,5,2.0,não,0,,540.0,HD,TN,não,0.0,250,entrada,10980
positivo,2020.0,12,17,,não,0,,196.0,HD,TN,não,500.0,0,entrada,6237
dell,2015.0,10,15,16.0,não,0,3.0,491.0,QUADHD,OLED,não,0.0,2000,premium,20968
acer,2012.0,6,6,16.0,sim,6,2.0,155.0,FULLHD,TN,não,250.0,500,jogos_intermediarios,10851
hp,2010.0,6,9,,sim,4,1.0,140.0,FULLHD,TN,não,1000.0,250,jogos_entrada,7435
hp,2021.0,8,14,12.0,sim,6,,88.0,FULLHD,TN,não,0.0,500,jogos_intermediarios,10836
positivo,2014.0,8,10,,não,0,,291.0,HD,TN,não,0.0,2000,entrada,8474
samsung,2021.0,8,9,,não,0,,362.0,HD,OLED,não,2000.0,0,intermediario,12351
xiaomi,2022.0,12,14,8.0,não,0,2.0,,4K,AMOLED,não,0.0,2000,premium,25210
acer,2023.0,4,6,32.0,não,0,2.0,,HD,IPS,não,0.0,250,,13705
asus,2020.0,4,5,12.0,não,0,,392.0,FULLHD,IPS,sim,0.0,250,2em1,13107
dell,2012.0,6,6,,sim,4,3.0,162.0,FULLHD,OLED,não,1000.0,250,,8195
razer,2022.0,8,12,32.0,sim,12,4.0,147.0,QUADHD,OLED,não,0.0,1000,jogos_premium,24758
positivo,2023.0,12,22,6.0,não,0,,264.0,HD,IPS,não,1000.0,250,,8809
hp,2020.0,8,12,12.0,sim,6,,186.0,4K,OLED,não,0.0,250,jogos_intermediarios,12055
asus,2013.0,2,4,12.0,não,0,3.0,518.0,FULLHD,TN,não,250.0,125,ultraportatil,18337
lenovo,2010.0,8,14,32.0,sim,6,,,QUADHD,AMOLED,não,0.0,1000,jogos_premium,21614
huawei,,6,12,8.0,não,0,3.0,,4K,OLED,não,500.0,250,premium,24669
acer,2023.0,4,6,32.0,não,0,3.0,527.0,HD,IPS,não,500.0,1000,entrada,12358
xiaomi,2020.0,12,24,,não,0,,511.0,FULLHD,OLED,não,0.0,1000,premium,25615
,2022.0,6,9,16.0,não,0,3.0,590.0,QUADHD,AMOLED,não,0.0,500,premium,19200
apple,2016.0,12,16,16.0,não,0,3.0,565.0,FULLHD,AMOLED,não,0.0,250,premium,17083
huawei,2020.0,4,4,8.0,não,0,2.0,467.0,QUADHD,AMOLED,não,0.0,2000,premium,15500
acer,2011.0,4,5,32.0,sim,6,4.0,122.0,FULLHD,OLED,não,2000.0,1000,jogos_premium,12577
lenovo,2020.0,4,4,8.0,sim,4,4.0,104.0,FULLHD,OLED,não,0.0,250,jogos_entrada,7859
apple,2018.0,6,7,16.0,não,0,2.0,483.0,4K,AMOLED,não,0.0,250,premium,20162
apple,2018.0,8,11,8.0,não,0,3.0,455.0,FULLHD,OLED,não,0.0,250,,20063
,2015.0,10,19,16.0,não,0,2.0,592.0,FULLHD,OLED,não,0.0,1000,premium,23271
xiaomi,2010.0,8,8,16.0,não,0,2.0,525.0,QUADHD,OLED,não,500.0,250,premium,21183
xiaomi,2013.0,12,22,,não,0,3.0,518.0,FULLHD,OLED,não,250.0,250,premium,18014
xiaomi,2017.0,6,12,,não,0,2.0,555.0,FULLHD,OLED,não,0.0,250,premium,17243
positivo,2020.0,8,14,,não,0,,102.0,HD,TN,não,0.0,500,entrada,4554
hp,2014.0,6,11,2.0,não,0,3.0,518.0,FULLHD,VA,não,250.0,500,ultraportatil,16818
samsung,2015.0,10,20,16.0,não,0,2.0,571.0,4K,AMOLED,sim,0.0,2000,premium,22740
apple,2020.0,6,11,16.0,não,0,,409.0,QUADHD,AMOLED,não,0.0,500,premium,16360
acer,2020.0,6,7,4.0,não,0,2.0,51.0,HD,TN,não,2000.0,0,intermediario,4982
huawei,2023.0,4,7,8.0,não,0,,482.0,4K,AMOLED,não,0.0,250,premium,24273
,2017.0,4,6,,sim,6,,147.0,QUADHD,TN,não,0.0,250,jogos_intermediarios,9993
xiaomi,2023.0,4,6,8.0,não,0,,521.0,FULLHD,OLED,não,0.0,250,premium,19968
,2010.0,6,12,8.0,não,0,,152.0,HD,TN,não,1000.0,0,entrada,6347
hp,2012.0,12,15,12.0,sim,6,,,QUADHD,OLED,não,1000.0,125,jogos_intermediarios,12164
,2019.0,4,5,,não,0,2.0,,FULLHD,AMOLED,não,0.0,500,premium,22254
samsung,2018.0,8,12,64.0,não,0,3.0,579.0,FULLHD,TN,não,0.0,250,ultraportatil,21049
asus,2023.0,4,5,12.0,não,0,2.0,,FULLHD,IPS,sim,0.0,1000,2em1,9150
,2023.0,6,7,2.0,não,0,,556.0,FULLHD,IPS,não,0.0,250,ultraportatil,18786
,2015.0,12,20,16.0,não,0,2.0,557.0,4K,OLED,não,0.0,500,premium,23451
razer,2021.0,12,20,16.0,sim,6,,,QUADHD,AMOLED,não,0.0,250,jogos_premium,21432
hp,2010.0,4,7,4.0,não,0,,527.0,FULLHD,TN,não,1000.0,500,ultraportatil,19429
lenovo,2022.0,10,20,16.0,não,0,2.0,,FULLHD,AMOLED,não,0.0,250,premium,15867
asus,2016.0,6,12,32.0,não,0,4.0,,HD,IPS,não,500.0,0,intermediario,13716
asus,2020.0,10,16,,não,0,3.0,465.0,QUADHD,IPS,sim,0.0,1000,premium,15086
dell,2014.0,10,18,,sim,4,,95.0,FULLHD,VA,não,0.0,500,jogos_entrada,7871
samsung,2016.0,10,10,16.0,não,0,3.0,588.0,FULLHD,IPS,não,0.0,250,ultraportatil,16273
samsung,2021.0,4,6,8.0,não,0,2.0,164.0,HD,TN,não,0.0,250,entrada,5821
,2010.0,2,2,12.0,sim,4,,57.0,FULLHD,IPS,não,500.0,1000,jogos_entrada,6901
samsung,2018.0,4,8,16.0,não,0,,532.0,4K,AMOLED,não,0.0,250,premium,15819
positivo,2013.0,4,4,2.0,não,0,,242.0,HD,TN,não,2000.0,0,entrada,6332
xiaomi,2021.0,6,9,8.0,não,0,3.0,537.0,FULLHD,AMOLED,não,0.0,500,premium,16699
,2017.0,8,8,4.0,não,0,,330.0,HD,TN,não,1000.0,0,entrada,7724
samsung,2015.0,4,8,16.0,não,0,,577.0,4K,AMOLED,não,0.0,250,premium,18932
,2012.0,2,4,4.0,não,0,4.0,133.0,HD,IPS,não,0.0,250,intermediario,6390
samsung,2020.0,10,13,32.0,sim,6,,,QUADHD,AMOLED,não,0.0,250,jogos_premium,20811
hp,2014.0,6,9,8.0,sim,4,,44.0,FULLHD,IPS,não,500.0,2000,jogos_entrada,8268
lenovo,2012.0,8,11,12.0,sim,6,2.0,36.0,4K,TN,não,1000.0,2000,jogos_intermediarios,10510
dell,2018.0,8,10,8.0,não,0,2.0,,4K,OLED,não,0.0,500,premium,15722
samsung,2018.0,6,10,32.0,não,0,3.0,111.0,FULLHD,IPS,sim,0.0,2000,2em1,12909
asus,2011.0,6,7,16.0,não,0,2.0,514.0,FULLHD,OLED,não,1000.0,2000,ultraportatil,18992
hp,2014.0,8,13,12.0,sim,6,,181.0,QUADHD,IPS,não,500.0,250,jogos_intermediarios,11292
samsung,2016.0,6,6,12.0,não,0,3.0,86.0,FULLHD,IPS,sim,0.0,2000,2em1,8450
,2014.0,8,13,4.0,não,0,,,FULLHD,VA,não,0.0,2000,ultraportatil,19331
razer,2023.0,10,18,32.0,sim,8,,120.0,4K,AMOLED,não,0.0,500,jogos_premium,18841
dell,2023.0,6,9,16.0,não,0,3.0,455.0,4K,AMOLED,não,0.0,1000,premium,20002
,2011.0,8,8,8.0,não,0,,437.0,FULLHD,AMOLED,não,250.0,250,premium,20122
samsung,2017.0,8,12,4.0,não,0,2.0,597.0,HD,IPS,não,1000.0,0,intermediario,14850
lenovo,2023.0,4,4,16.0,não,0,,426.0,FULLHD,OLED,não,0.0,500,premium,17910
lenovo,2019.0,8,13,16.0,sim,6,,,4K,OLED,não,0.0,250,jogos_premium,17133
,2016.0,12,12,8.0,não,0,,,QUADHD,OLED,não,0.0,500,,18251
razer,2019.0,12,17,8.0,não,0,3.0,492.0,QUADHD,OLED,não,0.0,2000,premium,19749
lenovo,2014.0,6,9,8.0,sim,4,2.0,,FULLHD,VA,não,500.0,500,,7747
xiaomi,2022.0,6,11,16.0,não,0,3.0,,4K,OLED,não,0.0,1000,premium,21252
positivo,,8,15,,não,0,,218.0,HD,TN,não,0.0,500,entrada,7922
samsung,,12,24,2.0,não,0,2.0,515.0,FULLHD,VA,não,0.0,500,ultraportatil,15295
acer,2013.0,2,2,16.0,não,0,,,HD,TN,não,500.0,0,intermediario,6613
huawei,2016.0,4,5,16.0,não,0,3.0,415.0,QUADHD,OLED,não,0.0,2000,premium,15070
,2014.0,10,18,8.0,não,0,3.0,477.0,FULLHD,AMOLED,não,0.0,250,premium,16895
asus,2014.0,10,12,4.0,não,0,,331.0,FULLHD,AMOLED,sim,500.0,250,2em1,14770
acer,2016.0,4,8,,não,0,2.0,527.0,FULLHD,AMOLED,sim,0.0,250,2em1,17873
xiaomi,2013.0,8,14,16.0,não,0,3.0,,FULLHD,OLED,não,0.0,1000,premium,24262
acer,2021.0,6,10,8.0,não,0,,,4K,AMOLED,não,0.0,2000,premium,18953
xiaomi,2012.0,6,10,8.0,não,0,,570.0,QUADHD,AMOLED,não,2000.0,250,premium,24839
apple,2017.0,8,10,8.0,não,0,2.0,586.0,FULLHD,AMOLED,não,0.0,250,premium,24063
acer,2023.0,10,11,8.0,não,0,,453.0,FULLHD,AMOLED,não,0.0,250,premium,15927
lenovo,2014.0,10,13,16.0,não,0,3.0,,FULLHD,OLED,não,250.0,125,ultraportatil,19482
asus,2017.0,8,9,16.0,não,0,3.0,,FULLHD,AMOLED,sim,0.0,250,2em1,10613
samsung,2022.0,8,15,4.0,não,0,,,HD,TN,não,1000.0,125,entrada,5667
acer,2010.0,6,6,6.0,não,0,,,FULLHD,IPS,não,0.0,250,ultraportatil,17459
positivo,2010.0,2,2,6.0,não,0,,276.0,HD,TN,não,2000.0,0,entrada,6953
apple,2010.0,8,14,8.0,não,0,,487.0,FULLHD,AMOLED,não,1000.0,250,premium,15913
positivo,2017.0,4,4,16.0,não,0,4.0,199.0,HD,TN,não,0.0,250,,6787
,2013.0,4,7,16.0,não,0,3.0,563.0,FULLHD,AMOLED,não,0.0,500,premium,19399
acer,2013.0,6,11,32.0,sim,6,4.0,,QUADHD,AMOLED,não,0.0,250,jogos_premium,16854
apple,2020.0,10,15,8.0,não,0,,585.0,QUADHD,AMOLED,não,0.0,2000,premium,18432
,2013.0,4,6,12.0,sim,2,,167.0,FULLHD,OLED,não,250.0,500,jogos_entrada,8895
acer,2015.0,10,13,8.0,não,0,,574.0,FULLHD,OLED,não,0.0,250,premium,17493
dell,,10,14,,não,0,3.0,412.0,FULLHD,IPS,sim,0.0,2000,2em1,13818
acer,2014.0,4,7,32.0,não,0,,215.0,HD,TN,não,2000.0,0,intermediario,8104
samsung,2020.0,6,8,,sim,4,4.0,113.0,FULLHD,VA,não,0.0,2000,jogos_entrada,8425
,2015.0,4,4,8.0,não,0,3.0,485.0,4K,AMOLED,não,0.0,1000,premium,18503
samsung,2020.0,8,9,,não,0,2.0,552.0,HD,TN,não,500.0,0,entrada,13190
razer,2010.0,6,7,,sim,6,2.0,37.0,QUADHD,OLED,não,2000.0,500,jogos_premium,18235
lenovo,2020.0,6,6,,não,0,,166.0,HD,IPS,não,0.0,250,intermediario,7715
apple,2015.0,6,6,16.0,não,0,3.0,525.0,QUADHD,AMOLED,não,0.0,1000,premium,21268
huawei,2023.0,10,17,16.0,não,0,3.0,,FULLHD,OLED,não,0.0,250,premium,20602
asus,2013.0,4,8,2.0,não,0,3.0,527.0,HD,IPS,não,2000.0,0,entrada,11610
,2010.0,6,12,12.0,sim,6,,150.0,QUADHD,OLED,não,1000.0,500,jogos_intermediarios,11035
samsung,2016.0,6,9,4.0,não,0,3.0,126.0,HD,VA,não,250.0,0,intermediario,6272
razer,2022.0,6,7,16.0,não,0,2.0,549.0,FULLHD,AMOLED,não,0.0,250,premium,19129
dell,2020.0,4,4,12.0,sim,6,,75.0,FULLHD,VA,não,0.0,250,jogos_intermediarios,8738
apple,2013.0,6,11,16.0,não,0,,541.0,4K,OLED,não,2000.0,250,premium,19793
xiaomi,2022.0,8,15,8.0,não,0,3.0,,4K,OLED,não,0.0,250,premium,15797
samsung,2011.0,6,7,8.0,sim,2,3.0,168.0,FULLHD,OLED,não,0.0,250,jogos_entrada,7915
lenovo,2010.0,8,15,8.0,não,0,3.0,528.0,FULLHD,OLED,não,250.0,250,premium,16498
dell,2010.0,4,5,16.0,sim,6,,149.0,FULLHD,TN,não,0.0,250,jogos_intermediarios,9806
razer,2014.0,6,11,8.0,não,0,,578.0,4K,OLED,não,0.0,2000,premium,18141
samsung,2022.0,12,19,,não,0,3.0,430.0,HD,TN,não,500.0,500,entrada,10854
asus,2015.0,4,7,8.0,não,0,3.0,102.0,FULLHD,IPS,sim,0.0,500,,10725
razer,2019.0,6,11,8.0,não,0,,526.0,QUADHD,AMOLED,não,0.0,1000,premium,21047
acer,2015.0,10,12,6.0,não,0,,548.0,FULLHD,VA,não,0.0,500,ultraportatil,17548
samsung,2020.0,4,8,8.0,não,0,3.0,141.0,HD,TN,não,1000.0,0,intermediario,7334
xiaomi,2012.0,4,6,8.0,não,0,2.0,558.0,QUADHD,OLED,não,1000.0,250,premium,23706
huawei,2021.0,12,20,16.0,não,0,,,FULLHD,OLED,não,0.0,1000,premium,18474
apple,2011.0,4,8,16.0,não,0,3.0,,FULLHD,AMOLED,não,0.0,500,premium,15640
positivo,2021.0,4,7,16.0,não,0,,41.0,HD,IPS,não,0.0,1000,entrada,3877
dell,2013.0,4,5,,sim,2,,192.0,FULLHD,OLED,não,0.0,250,jogos_entrada,9053
lenovo,2014.0,10,15,16.0,não,0,2.0,516.0,FULLHD,AMOLED,não,1000.0,250,,21357
razer,2019.0,6,11,,sim,6,4.0,104.0,QUADHD,OLED,não,0.0,500,,12178
positivo,2021.0,10,17,6.0,não,0,,246.0,HD,TN,não,1000.0,0,entrada,7794
dell,2012.0,4,8,,sim,4,,198.0,FULLHD,IPS,não,2000.0,1000,,10474
dell,2011.0,6,7,32.0,sim,6,,61.0,FULLHD,OLED,não,1000.0,1000,jogos_premium,14137
,2019.0,10,13,2.0,não,0,3.0,513.0,FULLHD,VA,não,0.0,1000,ultraportatil,20295
xiaomi,2013.0,6,7,,não,0,,574.0,4K,OLED,não,2000.0,250,premium,17723
apple,2021.0,10,20,,não,0,2.0,,4K,OLED,não,0.0,1000,premium,23767
lenovo,2015.0,6,11,8.0,não,0,,227.0,FULLHD,IPS,sim,0.0,250,2em1,12779
asus,2015.0,4,6,16.0,não,0,,505.0,HD,IPS,não,250.0,0,entrada,11066
acer,,10,19,2.0,não,0,,494.0,HD,IPS,não,2000.0,0,,12329
acer,2017.0,8,12,16.0,sim,4,1.0,,4K,OLED,não,0.0,250,jogos_intermediarios,10765
samsung,2021.0,12,20,,não,0,,,FULLHD,AMOLED,sim,0.0,1000,2em1,15215
razer,,12,23,16.0,sim,6,1.0,63.0,FULLHD,OLED,não,0.0,2000,jogos_premium,21911
razer,2012.0,8,8,32.0,sim,6,2.0,36.0,FULLHD,OLED,não,500.0,250,jogos_premium,14314
apple,2023.0,12,14,8.0,não,0,,557.0,QUADHD,OLED,não,0.0,1000,premium,18062
,2014.0,8,11,12.0,sim,2,2.0,,FULLHD,IPS,não,500.0,1000,jogos_entrada,9335
lenovo,2016.0,10,15,,não,0,,568.0,QUADHD,OLED,não,0.0,250,premium,25085
dell,2016.0,8,12,8.0,não,0,2.0,580.0,FULLHD,IPS,não,0.0,2000,ultraportatil,16271
xiaomi,2012.0,4,7,8.0,não,0,,571.0,FULLHD,OLED,não,1000.0,250,premium,21679
hp,2015.0,10,15,6.0,não,0,,,FULLHD,VA,não,0.0,1000,ultraportatil,19347
xiaomi,2011.0,12,20,8.0,não,0,,,4K,OLED,não,250.0,250,premium,25090
positivo,2011.0,2,2,4.0,não,0,,221.0,HD,TN,não,250.0,0,entrada,6277
razer,2023.0,12,12,32.0,sim,8,,192.0,4K,AMOLED,não,0.0,250,jogos_premium,15281
,2011.0,6,8,16.0,não,0,3.0,,4K,OLED,não,0.0,1000,premium,22622
razer,2013.0,4,7,16.0,não,0,3.0,,FULLHD,OLED,não,2000.0,250,premium,21428
dell,2012.0,8,14,,não,0,3.0,430.0,4K,IPS,sim,250.0,250,premium,24006
positivo,2012.0,2,2,,não,0,,85.0,HD,IPS,não,500.0,0,entrada,3974
positivo,2013.0,2,4,16.0,não,0,,,HD,IPS,não,250.0,0,entrada,7823
,2011.0,6,8,16.0,não,0,2.0,553.0,4K,AMOLED,sim,1000.0,250,premium,16550
lenovo,2023.0,4,6,8.0,não,0,2.0,593.0,4K,AMOLED,não,0.0,2000,premium,21419
huawei,2018.0,10,17,,não,0,,415.0,QUADHD,OLED,não,0.0,250,premium,17525
acer,2011.0,6,10,12.0,não,0,3.0,,FULLHD,IPS,não,250.0,2000,ultraportatil,19899
dell,2017.0,4,4,32.0,não,0,,520.0,FULLHD,VA,não,0.0,500,ultraportatil,17765
apple,,6,9,,não,0,2.0,505.0,QUADHD,OLED,não,0.0,1000,,15242
hp,2021.0,8,13,,não,0,2.0,,FULLHD,VA,não,0.0,250,ultraportatil,18424
hp,2020.0,10,12,4.0,não,0,,594.0,FULLHD,VA,não,0.0,1000,ultraportatil,17293
xiaomi,2015.0,6,8,,não,0,3.0,415.0,QUADHD,OLED,não,0.0,250,premium,15024
positivo,2023.0,12,13,6.0,não,0,4.0,122.0,HD,IPS,não,500.0,2000,entrada,6419
razer,2022.0,12,21,8.0,não,0,3.0,593.0,4K,AMOLED,não,0.0,500,,20285
huawei,2015.0,8,14,,não,0,2.0,,FULLHD,OLED,não,0.0,250,premium,18487
positivo,2023.0,4,6,,não,0,,50.0,HD,TN,não,0.0,2000,entrada,4599
dell,2015.0,10,11,8.0,sim,2,3.0,53.0,FULLHD,OLED,não,0.0,2000,jogos_entrada,8361
asus,2011.0,6,9,16.0,não,0,,584.0,FULLHD,TN,não,250.0,500,ultraportatil,18142
hp,2017.0,10,14,12.0,sim,2,,30.0,FULLHD,IPS,não,0.0,250,jogos_entrada,6717
lenovo,2010.0,4,4,4.0,não,0,2.0,505.0,FULLHD,VA,não,500.0,250,ultraportatil,17631
lenovo,2017.0,10,12,6.0,não,0,,236.0,HD,IPS,não,1000.0,0,,7789
,2010.0,4,4,16.0,sim,6,,,QUADHD,AMOLED,não,250.0,2000,jogos_premium,21060
,2010.0,10,13,8.0,não,0,,578.0,4K,OLED,não,2000.0,250,premium,23008
lenovo,2021.0,6,6,,não,0,,,HD,IPS,não,0.0,250,entrada,9868
razer,2016.0,6,11,32.0,sim,6,,136.0,FULLHD,OLED,não,0.0,2000,jogos_premium,14237
hp,2011.0,4,5,8.0,não,0,2.0,,FULLHD,TN,não,500.0,2000,ultraportatil,16412
asus,2018.0,10,20,4.0,não,0,,,FULLHD,OLED,não,0.0,250,ultraportatil,15630
apple,2022.0,4,5,8.0,não,0,2.0,560.0,FULLHD,OLED,não,0.0,250,premium,19662
razer,2013.0,6,7,8.0,não,0,2.0,,4K,OLED,não,1000.0,250,premium,24026
razer,2016.0,12,14,32.0,sim,6,,134.0,4K,AMOLED,não,0.0,250,jogos_premium,20989
,2017.0,8,14,8.0,não,0,4.0,100.0,HD,TN,não,1000.0,0,entrada,5396
samsung,2022.0,4,7,16.0,não,0,,,FULLHD,OLED,não,0.0,250,ultraportatil,16267
positivo,2016.0,4,7,16.0,não,0,2.0,287.0,HD,TN,não,250.0,0,entrada,7016
hp,2011.0,4,8,12.0,sim,2,2.0,135.0,FULLHD,IPS,não,1000.0,500,jogos_entrada,7595
razer,2012.0,12,16,16.0,não,0,,476.0,QUADHD,OLED,não,2000.0,250,premium,23895
,2023.0,12,16,16.0,não,0,,581.0,QUADHD,OLED,não,0.0,250,premium,25035
asus,2021.0,8,15,,não,0,,458.0,4K,AMOLED,sim,0.0,500,premium,18985
lenovo,2013.0,6,10,6.0,não,0,2.0,470.0,HD,TN,não,250.0,0,intermediario,11055
dell,2012.0,6,12,,não,0,3.0,514.0,FULLHD,OLED,não,1000.0,125,ultraportatil,20019
,2022.0,4,8,32.0,não,0,1.0,188.0,HD,IPS,não,0.0,1000,entrada,7178
hp,2010.0,2,3,8.0,sim,4,,,FULLHD,TN,não,1000.0,125,jogos_entrada,7178
lenovo,2021.0,8,16,8.0,sim,2,,109.0,FULLHD,VA,não,0.0,250,jogos_entrada,7708
,2023.0,4,4,12.0,sim,4,,36.0,FULLHD,IPS,não,0.0,1000,jogos_intermediarios,8342
dell,2017.0,4,4,8.0,não,0,,562.0,HD,TN,não,250.0,0,entrada,11802
