renda_mensal,idade,pontuacao_credito,valor_emprestimo,duracao_emprestimo,outras_dividas,emprestimo_ativo,emprestimo_aprovado
9525,63,462,12753,22.0,sim,sim,sim
3141,61,536,25664,43.0,sim,não,sim
4622,51,601,19976,12.0,não,sim,sim
12483,62,696,14826,58.0,não,sim,sim
4959,35,786,26289,49.0,não,não,sim
1403,67,428,19176,47.0,sim,não,sim
12314,65,746,48629,31.0,não,não,sim
8200,35,321,5692,50.0,sim,não,sim
16081,56,399,6497,20.0,não,não,sim
19027,58,423,26343,57.0,não,sim,sim
13848,29,592,6652,11.0,sim,sim,sim
6651,29,803,42467,51.0,sim,não,sim
11067,37,752,46590,38.0,sim,sim,sim
13019,69,842,48562,57.0,sim,não,sim
4930,55,647,27759,19.0,sim,não,sim
15127,61,818,3399,,não,não,sim
18120,38,873,19868,34.0,sim,não,sim
18656,47,568,25576,33.0,não,sim,sim
13809,66,622,4469,39.0,sim,sim,sim
19740,41,467,32154,14.0,sim,não,sim
13384,29,649,37767,,não,sim,sim
1162,31,556,49620,35.0,sim,sim,não
8373,34,560,29336,29.0,sim,sim,sim
12916,59,893,4034,7.0,sim,não,sim
6139,18,356,10776,,sim,sim,não
4255,42,554,22027,34.0,sim,sim,sim
15355,38,306,1140,6.0,sim,não,sim
19188,40,804,10742,35.0,não,sim,sim
4767,43,404,42018,17.0,não,sim,não
15724,67,803,36205,55.0,sim,sim,sim
5227,66,788,49974,10.0,não,não,sim
6505,44,524,30458,40.0,sim,não,sim
17494,46,797,19750,57.0,sim,não,sim
9496,56,389,30482,44.0,sim,sim,sim
4083,25,885,33328,46.0,não,não,sim
13612,39,716,31148,33.0,não,não,sim
17714,28,822,2012,26.0,sim,sim,sim
6615,51,687,33793,8.0,sim,sim,não
3716,55,685,30099,50.0,sim,sim,sim
18670,42,773,27533,,não,sim,sim
8932,55,791,18634,50.0,não,sim,sim
3306,34,811,44577,27.0,não,sim,sim
8510,37,340,26658,24.0,não,sim,sim
9445,36,688,25056,20.0,sim,não,sim
9675,57,434,35060,26.0,sim,sim,sim
3532,44,424,10174,8.0,não,sim,sim
12344,62,308,12570,60.0,sim,sim,sim
10071,45,833,7955,7.0,sim,sim,sim
5720,50,760,8050,53.0,sim,sim,sim
4024,35,763,21922,15.0,sim,não,sim
19933,32,517,43988,40.0,não,não,sim
4684,44,714,4691,15.0,sim,sim,sim
11848,42,779,17872,23.0,sim,sim,sim
4837,22,606,25981,43.0,não,não,sim
1749,55,814,28851,46.0,não,não,sim
9499,46,336,30940,33.0,sim,não,sim
16822,41,572,44658,,não,sim,sim
16139,31,843,34354,,não,sim,sim
3168,39,351,32208,19.0,sim,não,não
10368,32,861,45415,26.0,sim,não,sim
11274,63,752,15910,47.0,não,sim,sim
12434,49,519,29705,13.0,sim,sim,sim
8539,69,823,24149,14.0,sim,não,sim
4671,21,348,4165,30.0,sim,não,não
15213,19,799,33258,,não,sim,não
14972,54,535,21314,8.0,sim,sim,sim
13926,70,434,17732,31.0,sim,sim,sim
6166,21,818,26296,18.0,não,sim,não
16022,18,359,14604,23.0,sim,sim,não
4638,27,835,15788,28.0,sim,não,sim
14309,49,742,37353,56.0,não,não,sim
12490,37,528,4341,,sim,sim,sim
13728,62,628,25155,52.0,sim,não,sim
16114,45,795,981,17.0,não,sim,sim
13026,53,592,3643,36.0,não,não,sim
19753,43,675,36749,11.0,não,sim,sim
14092,69,513,36287,19.0,sim,não,sim
10113,58,603,29948,34.0,não,não,sim
6926,51,636,8354,,não,sim,sim
9882,31,822,20534,34.0,sim,sim,sim
7135,20,430,11767,35.0,sim,sim,não
6012,52,370,42549,26.0,não,sim,sim
17998,27,838,28123,50.0,não,sim,sim
19814,38,676,47431,12.0,sim,não,sim
5408,60,422,14532,37.0,sim,não,sim
5302,21,751,29871,58.0,sim,sim,não
1452,27,617,4576,,sim,não,sim
6148,64,835,2289,26.0,não,não,sim
16012,57,869,40804,8.0,não,sim,sim
7468,67,669,22270,9.0,não,sim,sim
3103,41,414,45449,41.0,sim,não,não
5817,37,875,32868,18.0,sim,sim,sim
14619,47,687,7492,12.0,sim,sim,sim
3844,48,449,7274,6.0,não,não,sim
12000,34,762,49406,14.0,sim,não,sim
4334,70,650,24403,32.0,sim,não,sim
15949,27,888,41416,,sim,não,sim
5749,28,687,17729,32.0,não,não,sim
5766,67,790,12350,,não,não,sim
3236,29,345,30487,59.0,sim,não,sim
9363,36,782,3446,50.0,sim,sim,sim
2296,45,587,41118,60.0,sim,sim,sim
13415,46,684,35321,,não,não,sim
5525,68,773,7274,11.0,sim,sim,sim
9998,20,353,17588,,não,sim,não
1216,58,313,41677,,sim,sim,não
14200,51,549,2095,51.0,não,sim,sim
9190,64,735,47692,19.0,sim,não,sim
19408,38,310,43232,58.0,não,não,sim
4154,26,399,16294,30.0,sim,sim,sim
11031,35,365,44181,27.0,não,não,sim
18945,53,578,5003,15.0,não,sim,sim
8033,45,597,11698,48.0,não,não,sim
14633,45,604,41595,37.0,não,não,sim
2410,53,515,26829,,sim,sim,sim
17571,68,739,46588,42.0,sim,sim,sim
6056,31,336,17971,32.0,sim,não,sim
14788,35,327,43862,25.0,não,não,sim
12201,41,539,29876,,sim,não,sim
10122,32,771,38747,11.0,não,não,sim
17223,70,569,5811,60.0,não,sim,sim
1625,56,316,6751,55.0,não,não,sim
17475,22,735,5115,57.0,sim,sim,não
17118,52,484,13350,52.0,não,não,sim
18545,33,479,24294,17.0,sim,não,sim
19468,66,645,41701,13.0,não,sim,sim
6669,45,360,33376,6.0,não,sim,não
3439,64,614,37655,32.0,não,não,sim
15742,29,515,44028,43.0,não,sim,sim
3587,64,657,47689,34.0,sim,sim,não
7411,63,523,9830,8.0,não,não,sim
13117,70,727,42767,42.0,não,sim,sim
14976,34,680,12245,45.0,sim,sim,sim
12507,65,414,29386,7.0,sim,sim,não
19660,43,506,30171,31.0,não,não,sim
19654,53,453,41319,,não,sim,sim
13930,41,869,48374,27.0,sim,não,sim
15154,19,549,26223,7.0,não,sim,não
11767,45,499,32253,60.0,sim,não,sim
6962,30,324,1038,56.0,não,não,sim
5477,34,719,45161,31.0,sim,não,sim
14354,20,668,16869,6.0,sim,não,não
18712,37,333,25509,34.0,sim,sim,sim
15365,64,541,27249,14.0,sim,não,sim
6429,45,671,23099,11.0,sim,não,sim
16662,56,583,20281,50.0,sim,sim,sim
4996,68,754,3208,6.0,sim,sim,sim
13878,25,304,12663,6.0,sim,não,não
14993,68,373,33517,48.0,não,não,sim
9671,70,338,45193,7.0,sim,sim,não
8052,20,882,5761,54.0,não,sim,não
15556,38,350,28501,45.0,sim,sim,sim
15997,38,803,30855,16.0,não,sim,sim
12047,33,446,564,35.0,não,não,sim
1062,62,884,34904,50.0,sim,não,sim
14439,47,542,37129,14.0,sim,sim,sim
12364,24,416,36588,16.0,não,não,sim
5633,23,498,10432,7.0,não,não,sim
13428,25,467,1801,7.0,sim,sim,não
19640,69,422,38766,24.0,não,sim,sim
12269,19,494,6637,43.0,não,sim,não
13107,38,391,34976,26.0,não,sim,sim
7874,45,782,45650,23.0,não,não,sim
13906,48,763,44277,9.0,não,não,sim
11067,28,317,22757,60.0,não,sim,sim
6079,65,610,30468,49.0,não,não,sim
9302,64,750,44503,31.0,não,não,sim
7309,40,488,37959,30.0,sim,sim,sim
13864,20,864,17626,53.0,não,sim,não
13801,27,335,33536,53.0,não,não,sim
13212,30,658,10142,55.0,não,não,sim
15794,40,410,12135,38.0,não,sim,sim
1929,56,419,10405,12.0,sim,não,não
15823,18,628,47467,26.0,não,sim,não
3153,42,527,16356,35.0,sim,não,sim
12658,31,535,10722,19.0,sim,não,sim
9768,55,446,49300,,não,sim,sim
17382,58,495,12168,10.0,não,sim,sim
11671,39,638,33344,35.0,sim,sim,sim
5520,32,456,12708,32.0,não,sim,sim
11166,43,402,20893,22.0,sim,não,sim
19884,50,659,10376,24.0,não,sim,sim
4601,26,733,3803,10.0,não,sim,sim
4274,61,846,27318,51.0,não,sim,sim
19409,35,667,36299,53.0,sim,sim,sim
10388,56,822,28366,14.0,não,sim,sim
13983,53,537,41474,35.0,não,não,sim
4430,55,751,40125,58.0,não,não,sim
15607,59,390,28598,28.0,sim,sim,sim
3254,48,534,20473,37.0,sim,sim,sim
16004,69,591,10943,23.0,sim,sim,sim
14462,20,435,47680,34.0,não,não,sim
3131,63,331,43944,28.0,sim,sim,não
14849,44,895,25844,31.0,não,não,sim
3270,45,825,8540,26.0,não,sim,sim
3700,31,319,35304,45.0,sim,sim,sim
9517,40,530,18635,27.0,não,sim,sim
15415,66,396,21711,27.0,sim,não,sim
1263,26,850,12079,60.0,sim,sim,sim
11492,26,856,3334,50.0,sim,sim,sim
18341,55,447,40572,36.0,não,sim,sim
4822,38,831,44805,7.0,não,sim,não
7921,21,402,873,51.0,não,não,sim
17769,50,680,48851,60.0,sim,sim,sim
16596,42,741,17257,13.0,não,sim,sim
15183,27,469,22430,18.0,não,não,sim
4542,58,700,44130,33.0,não,não,sim
15051,53,502,14092,58.0,sim,não,sim
8804,33,684,36309,29.0,sim,sim,sim
7079,31,360,23067,48.0,não,sim,sim
10287,21,477,49578,32.0,sim,sim,não
5501,50,397,21721,15.0,sim,sim,sim
17594,63,526,34828,36.0,sim,não,sim
16066,51,569,26729,7.0,não,sim,sim
14225,58,327,9406,6.0,sim,sim,sim
11932,34,385,7265,46.0,sim,sim,sim
16925,26,779,27265,54.0,sim,não,sim
10990,32,830,3143,49.0,não,não,sim
9004,32,339,42413,47.0,não,não,sim
2916,32,310,4887,,não,sim,sim
11165,63,478,35175,46.0,sim,não,sim
11893,52,871,41145,13.0,sim,sim,sim
15964,56,411,49175,,sim,sim,sim
2449,70,597,36260,35.0,sim,sim,não
12215,31,372,4152,33.0,sim,não,sim
13386,25,819,16561,12.0,não,sim,não
17817,35,860,22195,6.0,não,sim,sim
5949,56,325,33302,8.0,sim,sim,não
1986,55,489,6635,60.0,não,não,sim
11151,36,579,18488,37.0,não,não,sim
10542,60,303,1152,20.0,não,não,sim
12924,39,688,37379,10.0,não,não,sim
4562,49,739,24766,40.0,sim,sim,sim
19147,36,704,18960,47.0,sim,não,sim
9064,41,887,629,39.0,sim,sim,sim
8476,28,367,42649,6.0,não,não,não
18421,26,538,22130,24.0,não,não,sim
19957,48,607,30855,60.0,não,não,sim
19019,33,582,49225,32.0,não,não,sim
5286,29,853,21406,10.0,sim,sim,não
8727,40,387,8245,48.0,sim,sim,sim
17642,61,421,34201,30.0,não,sim,sim
18109,25,468,8701,12.0,não,sim,não
13016,65,313,39312,38.0,sim,sim,sim
10422,52,893,27888,43.0,não,não,sim
11317,28,602,28287,43.0,sim,sim,sim
5689,64,624,5020,55.0,não,não,sim
14916,67,735,18356,59.0,não,sim,sim
13134,60,323,29474,,não,sim,sim
2971,38,657,30872,32.0,sim,sim,sim
17378,27,866,13297,30.0,não,sim,sim
3468,60,444,23017,47.0,não,sim,sim
14360,44,820,7150,49.0,sim,sim,sim
4467,22,745,29721,18.0,sim,sim,não
13081,32,518,6249,26.0,sim,sim,sim
3574,20,829,28826,60.0,sim,não,não
7792,58,891,38771,43.0,sim,sim,sim
14550,19,366,16766,29.0,sim,não,não
19539,40,357,38953,50.0,sim,sim,sim
1423,50,357,48707,59.0,sim,sim,não
4384,20,526,48187,10.0,não,não,não
9416,25,692,26923,41.0,não,não,sim
11936,45,803,25372,53.0,não,não,sim
15472,33,800,40418,15.0,sim,sim,sim
5284,50,313,41265,,sim,sim,não
8901,65,867,33200,56.0,não,sim,sim
18873,39,782,1420,16.0,não,não,sim
12818,28,836,46408,51.0,não,não,sim
3940,59,514,17366,38.0,não,não,sim
3284,60,808,889,21.0,sim,não,sim
18157,58,431,17247,39.0,sim,sim,sim
7552,64,355,36718,23.0,não,sim,sim
8441,25,556,43945,18.0,não,sim,não
10851,31,585,2269,18.0,sim,sim,sim
14744,27,363,13936,48.0,não,sim,sim
18664,55,777,11099,36.0,sim,não,sim
3635,39,498,31146,23.0,sim,sim,não
7547,58,516,23256,36.0,não,não,sim
19118,54,871,22381,44.0,sim,não,sim
2181,46,593,47920,49.0,sim,não,não
15285,51,618,8279,10.0,sim,sim,sim
19927,31,319,32313,56.0,sim,sim,sim
15526,21,551,11594,35.0,não,não,sim
17480,25,412,15128,,não,sim,não
16461,57,313,26791,9.0,sim,não,sim
18634,58,362,25952,7.0,sim,sim,sim
16154,48,690,17106,11.0,não,não,sim
3868,68,425,23641,17.0,não,sim,sim
8910,23,699,20395,25.0,não,sim,não
16734,22,760,7920,14.0,não,sim,não
12524,34,747,20088,52.0,não,não,sim
9176,44,697,9180,13.0,não,sim,sim
12586,41,397,24414,18.0,sim,não,sim
10266,65,527,47827,33.0,sim,não,sim
1659,19,672,11502,26.0,não,sim,não
16916,34,691,23262,,sim,não,sim
1015,41,673,38494,17.0,sim,não,sim
15592,39,736,32070,35.0,não,sim,sim
7217,47,877,14369,42.0,sim,não,sim
5810,54,317,3402,18.0,não,sim,sim
4969,33,511,8988,31.0,não,não,sim
8268,19,675,32916,29.0,sim,sim,não
2227,34,648,18669,24.0,sim,não,sim
1854,56,709,41977,,sim,sim,não
10286,30,420,20071,44.0,sim,não,sim
11272,59,738,5399,49.0,sim,não,sim
16132,41,871,39545,24.0,sim,não,sim
16851,22,822,48887,56.0,sim,não,não
19976,22,448,43206,16.0,não,não,sim
4293,44,707,32607,12.0,não,não,sim
3561,66,783,1257,,sim,não,sim
4795,23,549,42240,27.0,não,sim,não
7217,54,790,27211,22.0,sim,sim,sim
4237,27,716,40393,51.0,sim,sim,sim
9684,21,377,43147,18.0,não,não,sim
6818,40,754,16803,13.0,não,não,sim
1360,67,565,32260,20.0,sim,não,não
1853,57,420,47454,,sim,sim,não
1824,65,522,24852,20.0,sim,não,não
3067,57,394,45769,56.0,não,não,sim
10779,61,833,19409,36.0,não,não,sim
1144,46,640,42346,,não,sim,não
6563,20,752,5094,43.0,não,não,sim
4941,44,852,35642,45.0,não,sim,sim
12473,66,812,7482,38.0,não,não,sim
17476,59,707,30460,15.0,não,não,sim
5228,52,806,49213,13.0,não,não,sim
18848,69,697,49357,28.0,sim,não,sim
3722,29,746,32314,31.0,não,não,sim
13050,45,512,8723,,sim,sim,sim
18058,40,512,11181,52.0,não,sim,sim
12151,29,465,15120,38.0,não,não,sim
12967,42,711,22351,6.0,não,não,sim
12737,57,382,48808,39.0,sim,sim,sim
9927,27,668,15972,46.0,não,sim,sim
12970,44,604,25120,52.0,sim,sim,sim
14116,34,346,27869,20.0,sim,sim,sim
19905,38,546,9504,33.0,sim,não,sim
14672,59,486,22760,28.0,sim,sim,sim
12795,48,601,15489,14.0,não,sim,sim
7524,29,894,41007,29.0,sim,não,sim
16633,49,306,27304,43.0,sim,não,sim
5615,54,393,43987,6.0,sim,sim,não
13817,19,442,41560,39.0,não,não,sim
17292,59,540,8819,26.0,não,sim,sim
13042,69,476,48398,40.0,sim,sim,sim
7551,33,639,41206,30.0,não,sim,sim
6001,69,844,11098,21.0,não,sim,sim
1076,62,573,35847,,não,sim,não
18350,26,751,7966,17.0,sim,sim,sim
8038,43,332,1956,31.0,não,sim,sim
3713,67,764,6176,15.0,não,não,sim
10482,19,865,15216,60.0,não,sim,não
2365,22,817,30105,6.0,não,não,sim
12982,41,652,24527,,não,não,sim
16104,22,869,7818,18.0,sim,não,não
17134,65,521,24819,8.0,sim,não,sim
14662,62,394,31730,56.0,não,sim,sim
16449,26,647,13565,35.0,não,não,sim
19507,25,798,8912,9.0,sim,sim,não
5790,69,687,25711,51.0,sim,sim,sim
15336,39,500,1748,32.0,sim,não,sim
9176,58,310,6933,33.0,sim,não,sim
17540,33,831,1808,8.0,sim,não,sim
2330,64,581,1871,51.0,não,sim,sim
7675,40,863,44851,35.0,não,sim,sim
7708,21,724,47831,50.0,não,sim,não
17605,24,640,5668,13.0,não,não,sim
3187,58,312,826,51.0,não,sim,sim
14064,56,344,5342,28.0,sim,sim,sim
16032,69,617,22694,46.0,sim,não,sim
13294,59,861,40311,33.0,sim,não,sim
8976,29,801,19919,42.0,não,sim,sim
8418,24,795,7408,48.0,não,sim,não
4359,21,417,12501,28.0,não,sim,não
14289,63,566,539,37.0,sim,sim,sim
13019,65,521,15207,60.0,sim,não,sim
7850,68,509,44009,48.0,sim,não,sim
1118,19,504,20453,27.0,sim,sim,não
5970,37,836,22385,,sim,não,sim
11080,55,322,14701,27.0,não,sim,sim
1065,42,513,31465,37.0,não,sim,não
10668,18,350,38204,46.0,sim,não,não
11094,34,659,19642,,não,sim,sim
2682,39,470,38120,58.0,não,não,sim
1642,37,728,44748,8.0,não,sim,não
6309,23,535,12454,60.0,sim,não,não
4448,21,784,4675,20.0,sim,sim,não
10273,60,390,31646,25.0,sim,sim,sim
1452,65,728,30911,17.0,não,sim,não
14599,24,325,26318,8.0,sim,não,não
17813,65,523,38335,26.0,sim,sim,sim
12594,22,880,16195,22.0,não,sim,não
7148,56,314,2856,13.0,sim,sim,sim
10304,58,521,2768,47.0,sim,sim,sim
18888,44,744,17485,33.0,não,não,sim
12795,21,773,38436,9.0,sim,não,não
15100,39,374,35062,21.0,sim,não,sim
4265,58,763,9477,21.0,sim,não,sim
15430,36,621,23318,47.0,não,não,sim
4058,46,541,19325,60.0,não,não,sim
16719,22,701,29758,6.0,sim,não,não
10465,56,503,527,56.0,não,sim,sim
4073,64,671,17059,57.0,não,não,sim
17071,27,800,23889,,sim,sim,sim
1142,48,820,8221,,não,sim,sim
2978,27,393,46010,16.0,sim,sim,não
2687,32,685,13191,37.0,sim,sim,sim
4140,36,541,3227,7.0,sim,não,sim
10981,62,540,26211,32.0,não,não,sim
1912,29,365,29916,19.0,sim,não,não
19020,59,800,12832,,sim,não,sim
18232,24,836,6839,56.0,não,sim,não
12602,61,843,9305,56.0,sim,não,sim
18518,26,712,13096,13.0,sim,não,sim
7893,64,360,32586,44.0,não,não,sim
19978,39,534,48190,,não,não,sim
13650,29,434,5179,22.0,não,não,sim
1392,32,799,28790,35.0,não,sim,não
1346,49,505,48019,27.0,sim,não,não
1889,42,556,26881,21.0,não,não,não
14161,24,611,1612,18.0,não,sim,não
2743,33,501,6931,,não,não,sim
14108,45,633,14625,17.0,não,sim,sim
11804,33,472,11117,35.0,sim,não,sim
17005,41,856,16151,34.0,não,sim,sim
17435,51,651,11086,17.0,sim,não,sim
9855,25,431,18855,46.0,não,sim,não
17325,30,467,21838,38.0,não,sim,sim
4393,46,505,34987,6.0,sim,não,não
18373,28,825,603,8.0,sim,não,sim
6544,41,575,23451,24.0,sim,sim,sim
8616,25,777,970,8.0,sim,sim,não
1405,23,889,10932,40.0,não,não,sim
15805,54,812,46034,9.0,sim,sim,sim
9276,30,783,41080,7.0,sim,sim,não
10591,69,898,37293,,não,não,sim
16228,51,630,23494,20.0,sim,sim,sim
1576,66,511,4593,,sim,não,sim
13570,68,435,18962,23.0,sim,não,sim
18414,52,423,26073,26.0,não,sim,sim
18635,18,697,15038,59.0,sim,sim,não
14278,68,726,47739,38.0,não,não,sim
17783,39,528,17982,45.0,não,sim,sim
16579,34,395,7245,60.0,não,não,sim
10610,37,353,44023,9.0,não,não,sim
1759,67,687,28540,34.0,não,sim,sim
14800,70,741,30631,14.0,sim,não,sim
2586,41,758,14918,8.0,não,não,sim
4154,69,660,20669,20.0,sim,sim,sim
19400,36,617,10044,41.0,sim,sim,sim
11447,35,401,9127,,não,não,sim
5597,69,782,28181,41.0,não,sim,sim
12854,23,602,16726,48.0,não,não,sim
14784,62,532,18164,,não,não,sim
15387,62,468,26470,13.0,não,não,sim
2786,61,857,37850,,não,não,sim
11908,51,304,44779,21.0,sim,sim,sim
12699,20,706,41783,17.0,não,não,sim
18866,21,698,11114,17.0,sim,sim,não
12517,52,750,41391,58.0,não,sim,sim
5386,47,352,30626,,sim,sim,sim
4843,33,792,44456,21.0,não,sim,sim
8030,65,531,9917,37.0,sim,sim,sim
9239,64,656,23623,24.0,não,não,sim
15154,46,826,15694,16.0,sim,sim,sim
4866,62,311,7554,40.0,não,sim,sim
11554,63,644,9518,13.0,sim,sim,sim
14170,19,336,20919,34.0,sim,não,não
10575,32,418,20794,46.0,não,não,sim
6170,48,759,38802,34.0,não,sim,sim
13573,53,624,13261,40.0,não,não,sim
8384,52,693,36188,37.0,não,não,sim
4628,70,481,27295,18.0,sim,não,sim
7990,61,704,46497,16.0,sim,não,sim
9149,61,318,42982,37.0,não,sim,sim
15965,20,577,26013,53.0,sim,não,não
3432,18,806,21055,25.0,sim,não,não
1821,53,596,34383,47.0,sim,sim,não
12872,59,423,45384,14.0,não,não,sim
11388,58,892,39019,32.0,sim,sim,sim
8946,44,378,14783,41.0,não,não,sim
14767,38,798,19678,,sim,sim,sim
8804,38,696,4200,51.0,sim,sim,sim
17364,54,809,48315,12.0,sim,não,sim
2356,50,689,31347,35.0,sim,não,sim
19186,41,825,6689,35.0,não,não,sim
13012,34,509,41701,45.0,sim,sim,sim
17429,65,374,29422,47.0,sim,não,sim
9630,66,672,37636,17.0,sim,não,sim
17552,18,564,27752,51.0,sim,sim,não
6683,31,857,35085,45.0,sim,não,sim
15354,31,790,24651,,não,sim,sim
18496,37,814,32078,36.0,não,não,sim
8599,24,588,25093,52.0,sim,não,não
11469,63,529,38678,26.0,não,sim,sim
15022,68,311,12077,13.0,sim,sim,sim
12887,66,875,28419,56.0,não,sim,sim
9861,22,727,20053,56.0,não,sim,não
17731,27,340,30479,44.0,sim,não,sim
7835,33,805,2756,25.0,sim,não,sim
11971,26,814,19032,,não,sim,sim
2706,40,851,32625,48.0,sim,não,sim
11444,18,732,43096,44.0,sim,sim,não
11185,53,739,22159,18.0,sim,não,sim
14335,59,607,24488,,não,sim,sim
19652,28,524,49213,21.0,não,não,sim
9734,43,596,49433,11.0,sim,não,não
18798,28,572,31517,15.0,sim,não,sim
9999,57,316,46211,47.0,sim,não,sim
19343,41,591,26726,10.0,sim,não,sim
19517,23,325,38907,11.0,não,sim,não
4536,41,494,49632,55.0,sim,sim,sim
6067,50,704,2052,45.0,sim,sim,sim
16755,53,858,8665,7.0,sim,não,sim
1073,41,819,4280,7.0,não,não,sim
8021,63,355,41632,52.0,sim,sim,sim
12240,68,334,25084,57.0,sim,não,sim
6800,65,890,38322,16.0,não,sim,sim
11979,34,760,28487,11.0,sim,não,sim
18084,43,348,22190,9.0,sim,não,sim
19484,33,592,10019,14.0,não,não,sim
10253,54,323,41604,,sim,sim,sim
11809,59,815,11716,8.0,sim,não,sim
17366,67,891,19156,53.0,sim,sim,sim
10834,44,474,43761,37.0,não,sim,sim
15812,23,724,13201,47.0,não,não,sim
7198,30,849,12727,19.0,sim,sim,sim
7218,42,522,14311,7.0,não,não,sim
5651,61,870,12959,44.0,não,sim,sim
18934,46,841,4937,36.0,sim,não,sim
6817,40,385,23575,46.0,sim,sim,sim
8661,56,389,41170,36.0,sim,não,sim
13237,51,745,29235,18.0,sim,não,sim
9017,54,456,26241,34.0,não,sim,sim
17844,35,301,26763,,sim,não,sim
1298,22,790,39443,29.0,não,sim,não
18086,19,534,40162,,sim,não,não
13805,22,540,33188,29.0,não,não,sim
11427,30,339,7386,49.0,sim,não,sim
19495,43,671,1789,45.0,não,sim,sim
9871,24,648,19693,39.0,não,não,sim
19465,25,589,13908,33.0,não,sim,não
3775,27,620,9839,49.0,sim,sim,sim
3420,36,604,48966,22.0,sim,sim,não
10055,49,804,17867,49.0,sim,sim,sim
1178,29,823,17925,49.0,não,sim,sim
6505,69,546,22526,17.0,não,sim,sim
19893,68,721,1828,,não,sim,sim
5266,66,492,29746,9.0,não,sim,não
16645,29,777,47208,32.0,sim,não,sim
10018,55,640,39253,17.0,não,sim,sim
5589,20,549,47988,51.0,não,não,sim
7799,28,581,18405,38.0,sim,sim,sim
5523,51,886,38133,17.0,sim,sim,não
3806,33,342,26252,18.0,não,não,sim
3346,68,709,14750,31.0,sim,sim,sim
3782,27,333,22319,59.0,não,sim,sim
1462,48,419,16576,57.0,sim,não,sim
15420,65,809,46348,38.0,sim,sim,sim
17599,20,438,19418,59.0,sim,não,não
12677,42,576,28763,18.0,não,não,sim
15472,20,583,39270,32.0,não,sim,não
18896,67,735,6141,60.0,não,não,sim
7392,23,394,37143,42.0,não,sim,não
16935,24,884,22595,,sim,não,não
9027,60,765,17622,9.0,não,não,sim
17286,64,831,12130,10.0,não,sim,sim
6011,24,304,23079,24.0,sim,não,não
17862,55,781,12111,37.0,não,sim,sim
3445,62,598,33753,19.0,sim,sim,não
18158,36,880,33113,19.0,não,sim,sim
8929,53,533,32706,23.0,sim,sim,sim
4600,18,404,814,31.0,não,não,sim
7361,36,698,18083,27.0,não,sim,sim
4986,43,746,47684,22.0,não,sim,sim
19741,23,720,38570,30.0,não,não,sim
2853,53,754,25920,56.0,não,sim,sim
2747,60,609,39164,48.0,não,não,sim
1983,45,785,46557,45.0,não,sim,não
10506,19,526,43857,28.0,não,não,sim
1388,49,543,8903,30.0,não,não,sim
18520,46,497,10315,21.0,sim,não,sim
6355,35,757,23032,60.0,não,não,sim
15646,25,616,22934,20.0,não,não,sim
13931,26,500,11920,22.0,sim,não,sim
7536,37,721,40074,14.0,não,não,sim
2606,18,577,48609,52.0,não,sim,não
14486,45,328,7033,13.0,sim,não,sim
9077,42,852,7819,56.0,não,não,sim
4495,28,546,24108,47.0,não,sim,sim
14966,57,744,35397,37.0,sim,sim,sim
7478,67,893,43287,,sim,sim,não
7007,31,430,7727,36.0,não,não,sim
19020,19,447,9983,28.0,sim,sim,não
15499,53,803,31278,56.0,sim,não,sim
15795,67,602,22034,52.0,não,sim,sim
8572,18,320,16034,39.0,não,não,sim
1342,26,873,23407,41.0,não,não,sim
11056,61,548,36280,52.0,sim,sim,sim
7532,26,846,20191,24.0,não,não,sim
