marca,ano,quilometragem,combustivel,transmissao,tipo_carro,cor,valor
Chevrolet,2022,183252,gasolina,manual,conversível,cinza,18724
BMW,2002,116771,diesel,manual,pickup,verde,79260
Ford,2020,109476,gasolina,automático,hatchback,,42367
Mercedes,2007,7622,híbrido,automático,hatchback,preto,197665
Ford,2012,42722,diesel,manual,pickup,,61095
Mercedes,2002,136388,híbrido,manual,pickup,,86528
Hyundai,2017,209531,elétrico,manual,hatchback,,28328
Hyundai,2007,119329,híbrido,manual,SUV,azul,35470
Nissan,2014,38692,diesel,automático,hatchback,verde,91916
Honda,2003,4675,elétrico,automático,hatchback,,73728
Hyundai,2017,49880,híbrido,manual,SUV,,154084
Ford,2014,112451,diesel,automático,conversível,azul,33284
Audi,2007,189147,gasolina,manual,SUV,cinza,21597
Toyota,2016,28229,elétrico,automático,sedan,branco,148240
Mercedes,2022,191119,gasolina,automático,SUV,branco,174217
Volkswagen,2021,58843,diesel,manual,sedan,,112810
BMW,2013,8415,diesel,manual,pickup,verde,232109
BMW,2020,81117,elétrico,automático,sedan,,265218
Nissan,2019,21807,elétrico,automático,hatchback,,180735
Honda,2020,37594,híbrido,manual,sedan,vermelho,141684
Mercedes,2016,180755,elétrico,manual,pickup,,174472
Mercedes,2019,44575,elétrico,automático,pickup,azul,304798
Mercedes,2012,164204,gasolina,automático,sedan,cinza,95057
Toyota,2015,110922,gasolina,automático,hatchback,,20355
Honda,2015,153118,híbrido,manual,conversível,,39817
Hyundai,2023,189730,diesel,manual,pickup,,70189
Toyota,2010,92029,elétrico,automático,hatchback,branco,54580
Honda,2015,8186,elétrico,automático,hatchback,,155270
Toyota,2018,126347,gasolina,manual,sedan,cinza,23557
Mercedes,2015,181743,híbrido,automático,conversível,verde,152780
Volkswagen,2022,244146,elétrico,manual,conversível,cinza,46098
Audi,2022,30429,gasolina,manual,pickup,,230700
Nissan,2015,51904,elétrico,automático,SUV,,166667
Mercedes,2000,4393,gasolina,automático,sedan,,122925
Honda,2014,134227,diesel,automático,hatchback,azul,18041
Toyota,2001,47281,híbrido,manual,SUV,,22903
Nissan,2016,203612,híbrido,automático,pickup,,39472
Honda,2009,4500,híbrido,automático,sedan,,101850
Hyundai,2018,31514,diesel,automático,SUV,prata,166940
Hyundai,2020,119859,gasolina,manual,conversível,verde,77099
Honda,2022,223461,elétrico,manual,sedan,,46577
Chevrolet,2018,189337,híbrido,automático,pickup,vermelho,42464
Ford,2019,168225,diesel,automático,pickup,,36242
Nissan,2004,14995,gasolina,automático,hatchback,preto,24504
BMW,2004,6453,híbrido,automático,conversível,,198483
Toyota,2017,95361,híbrido,automático,conversível,,101247
Audi,2002,19432,diesel,automático,pickup,,126398
Toyota,2022,59087,diesel,manual,conversível,,126639
Hyundai,2012,123243,híbrido,automático,sedan,vermelho,53730
BMW,2013,42115,gasolina,automático,sedan,azul,187520
Mercedes,2003,186561,elétrico,manual,hatchback,,51407
Honda,2018,190668,híbrido,automático,pickup,prata,55532
Honda,2017,65125,gasolina,automático,SUV,,108412
Mercedes,2018,11885,híbrido,manual,pickup,,285680
BMW,2002,61130,elétrico,automático,hatchback,,146209
Honda,2014,96217,elétrico,manual,SUV,cinza,107648
Mercedes,2019,197904,diesel,manual,pickup,,141467
Mercedes,2017,241101,híbrido,manual,conversível,branco,111229
Audi,2007,111974,elétrico,automático,conversível,,131618
Toyota,2014,112481,elétrico,automático,sedan,,75263
Nissan,2017,74194,gasolina,manual,SUV,,95064
Audi,2022,153430,híbrido,automático,conversível,,186599
Audi,2001,75475,gasolina,automático,hatchback,,38168
Audi,2017,163770,elétrico,automático,sedan,vermelho,151361
Mercedes,2021,244879,gasolina,automático,conversível,prata,115585
BMW,2022,43738,híbrido,manual,hatchback,,263383
Mercedes,2004,130661,gasolina,automático,pickup,,83537
Ford,2021,153118,diesel,automático,pickup,,60817
BMW,2013,31897,elétrico,automático,SUV,,278672
Honda,2005,45405,híbrido,automático,SUV,branco,73216
Toyota,2008,16184,diesel,automático,pickup,prata,79671
BMW,2013,129104,híbrido,automático,sedan,,161627
Audi,2012,178701,híbrido,manual,SUV,preto,98909
Audi,2014,106498,diesel,automático,SUV,vermelho,156451
Ford,2020,42987,híbrido,automático,pickup,preto,151909
Mercedes,2018,214940,elétrico,automático,SUV,vermelho,185542
Mercedes,2012,119859,elétrico,manual,sedan,branco,168099
Nissan,2005,4862,gasolina,automático,SUV,,73597
Chevrolet,2022,42774,diesel,manual,sedan,branco,117058
BMW,2005,78165,elétrico,automático,hatchback,,155284
BMW,2013,177331,gasolina,automático,sedan,prata,92868
BMW,2003,156176,elétrico,manual,SUV,,107677
Mercedes,2021,215780,gasolina,manual,conversível,cinza,121954
Honda,2021,125662,gasolina,manual,SUV,vermelho,80037
Volkswagen,2014,62620,elétrico,manual,pickup,,124166
Volkswagen,2010,94416,diesel,automático,sedan,,24909
Ford,2016,83738,elétrico,manual,sedan,preto,81383
Nissan,2018,57360,híbrido,automático,SUV,branco,162848
BMW,2023,233237,gasolina,manual,hatchback,,102734
Toyota,2007,72662,diesel,automático,sedan,,12137
Audi,2014,46129,híbrido,manual,SUV,prata,205710
Audi,2011,168536,elétrico,automático,sedan,,106025
Audi,2018,62219,gasolina,automático,hatchback,branco,166447
Mercedes,2007,157973,diesel,manual,SUV,,92419
Ford,2005,60174,elétrico,automático,hatchback,,27878
BMW,2009,7019,elétrico,automático,sedan,verde,240087
Nissan,2014,108864,elétrico,automático,conversível,,105795
Honda,2015,26473,gasolina,automático,pickup,verde,114469
Audi,2019,17083,híbrido,manual,hatchback,,226042
Toyota,2015,183597,elétrico,manual,hatchback,,11482
Mercedes,2013,119478,híbrido,automático,hatchback,,161365
Honda,2021,72033,diesel,manual,conversível,,117577
Volkswagen,2010,125084,elétrico,automático,conversível,,59441
BMW,2007,188285,elétrico,manual,sedan,verde,85200
Nissan,2012,64543,híbrido,automático,conversível,,101820
Volkswagen,2012,104474,gasolina,manual,conversível,cinza,17868
Audi,2023,89421,diesel,manual,conversível,prata,203405
Mercedes,2014,87206,gasolina,automático,conversível,azul,176956
Toyota,2021,219864,diesel,manual,conversível,verde,7095
Nissan,2011,187286,elétrico,automático,SUV,,43900
Volkswagen,2011,10202,diesel,manual,sedan,,76859
Nissan,2022,142848,híbrido,manual,hatchback,,82006
Hyundai,2002,22297,elétrico,automático,conversível,prata,89392
Hyundai,2023,220077,elétrico,automático,pickup,,104946
Nissan,2021,11390,gasolina,automático,hatchback,branco,146027
BMW,2014,133189,híbrido,manual,hatchback,prata,144768
Ford,2014,93537,híbrido,automático,hatchback,azul,46524
BMW,2004,79775,gasolina,automático,pickup,cinza,119157
Audi,2010,129880,híbrido,manual,hatchback,preto,84084
Chevrolet,2009,63138,elétrico,automático,SUV,,95803
Nissan,2000,31663,elétrico,automático,hatchback,cinza,40836
Ford,2004,4313,gasolina,manual,conversível,prata,10981
Nissan,2023,199631,gasolina,manual,sedan,,21258
BMW,2022,154964,elétrico,manual,sedan,,213525
Toyota,2016,9757,híbrido,automático,sedan,,140170
Audi,2016,77696,híbrido,automático,sedan,,183613
Mercedes,2005,24536,híbrido,manual,hatchback,prata,157825
Volkswagen,2018,26887,diesel,manual,SUV,,142179
Volkswagen,2013,177671,elétrico,automático,sedan,,29630
Mercedes,2018,160841,diesel,automático,conversível,,167411
Mercedes,2002,104981,híbrido,automático,pickup,,122513
Hyundai,2016,126063,diesel,manual,hatchback,,37756
Honda,2014,5095,elétrico,automático,sedan,,157434
Honda,2011,113589,gasolina,manual,pickup,preto,11488
Honda,2023,174505,híbrido,manual,hatchback,verde,59846
Ford,2011,94698,híbrido,automático,hatchback,vermelho,24711
Mercedes,2023,60300,híbrido,manual,sedan,,265790
Hyundai,2016,165558,gasolina,automático,pickup,branco,38109
BMW,2012,229418,gasolina,automático,hatchback,,42407
Audi,2019,118052,elétrico,automático,conversível,azul,211364
Chevrolet,2020,6656,elétrico,automático,SUV,verde,212341
BMW,2002,120613,diesel,manual,conversível,branco,69571
Mercedes,2000,61235,gasolina,automático,SUV,,111136
Toyota,2009,88890,híbrido,manual,conversível,,35777
Mercedes,2017,4586,gasolina,manual,conversível,verde,241790
Mercedes,2003,59645,gasolina,manual,hatchback,preto,84248
Hyundai,2007,48893,elétrico,automático,conversível,,105775
Hyundai,2008,170160,elétrico,manual,SUV,,27888
Chevrolet,2004,20017,híbrido,automático,pickup,,62988
Nissan,2009,3707,elétrico,automático,pickup,,151405
Audi,2009,168343,híbrido,automático,pickup,cinza,92160
Honda,2010,60483,gasolina,manual,SUV,azul,48662
Chevrolet,2007,43488,gasolina,manual,SUV,cinza,25558
BMW,2009,177043,elétrico,manual,pickup,prata,128070
Chevrolet,2023,229726,elétrico,manual,hatchback,branco,28192
Nissan,2001,54965,diesel,automático,conversível,vermelho,10524
BMW,2023,219087,híbrido,automático,conversível,,182639
Mercedes,2012,103032,híbrido,automático,hatchback,vermelho,165878
Volkswagen,2009,41293,diesel,manual,conversível,,55095
Hyundai,2018,134924,gasolina,manual,conversível,,52553
Honda,2012,74786,híbrido,manual,conversível,,73650
Chevrolet,2022,23025,elétrico,automático,pickup,,207882
Honda,2007,23395,diesel,automático,sedan,,53624
Chevrolet,2020,64697,diesel,automático,SUV,azul,129712
Hyundai,2015,124934,diesel,manual,conversível,branco,52546
Nissan,2005,71294,diesel,automático,sedan,vermelho,13094
Mercedes,2019,1972,elétrico,automático,sedan,verde,313620
Chevrolet,2020,139609,elétrico,manual,hatchback,verde,70274
BMW,2015,119366,gasolina,manual,hatchback,preto,126444
Honda,2018,115404,elétrico,manual,conversível,,108217
Honda,2017,113409,elétrico,manual,SUV,,116614
Honda,2022,19753,híbrido,automático,pickup,cinza,203173
Mercedes,2009,247440,híbrido,manual,pickup,,57792
BMW,2015,104367,híbrido,manual,sedan,preto,178943
Honda,2020,182858,elétrico,automático,pickup,,95999
Hyundai,2013,208745,elétrico,manual,sedan,,7878
Mercedes,2010,15086,gasolina,automático,hatchback,,178440
Volkswagen,2021,66137,elétrico,manual,pickup,,170704
Chevrolet,2012,53877,diesel,manual,sedan,branco,39286
BMW,2022,150396,elétrico,manual,pickup,vermelho,237723
Chevrolet,2019,5146,elétrico,automático,sedan,,178398
Mercedes,2010,188998,gasolina,manual,pickup,preto,70701
BMW,2017,211466,gasolina,automático,hatchback,vermelho,89974
Hyundai,2007,117580,elétrico,automático,sedan,azul,43694
Audi,2021,476,gasolina,automático,pickup,,258667
Mercedes,2005,152292,elétrico,manual,hatchback,preto,89396
Honda,2018,90273,gasolina,manual,hatchback,branco,48809
Volkswagen,2012,208600,híbrido,automático,SUV,,7980
Nissan,2015,104680,híbrido,automático,SUV,branco,108724
Audi,2018,22480,elétrico,manual,conversível,azul,257264
Audi,2008,154920,diesel,manual,SUV,,66556
Mercedes,2002,17443,diesel,automático,pickup,azul,162790
Audi,2014,101077,elétrico,automático,SUV,verde,202246
Chevrolet,2015,31525,híbrido,automático,sedan,,110932
Toyota,2021,119556,híbrido,manual,hatchback,,77311
Volkswagen,2018,150592,híbrido,automático,hatchback,prata,55586
Mercedes,2006,134883,gasolina,automático,sedan,prata,73582
Ford,2008,54047,diesel,manual,pickup,,25167
Mercedes,2015,18440,híbrido,manual,SUV,,267092
BMW,2005,130118,híbrido,automático,hatchback,,97917
Mercedes,2006,32211,diesel,automático,hatchback,preto,152452
Audi,2003,175087,diesel,automático,conversível,azul,17439
Hyundai,2001,48588,híbrido,manual,SUV,,42988
Hyundai,2005,133265,elétrico,manual,SUV,cinza,32714
Mercedes,2008,185393,elétrico,manual,conversível,preto,108225
Toyota,2019,139306,elétrico,automático,conversível,,105486
BMW,2005,243421,elétrico,automático,sedan,cinza,46605
BMW,2001,125171,gasolina,automático,sedan,branco,45380
Ford,2016,98609,diesel,automático,hatchback,,35974
Mercedes,2023,162965,diesel,manual,conversível,,186924
Honda,2021,99713,híbrido,automático,sedan,azul,119201
Hyundai,2012,118970,híbrido,manual,pickup,,63721
Mercedes,2019,236834,híbrido,manual,hatchback,,107216
Hyundai,2014,95632,diesel,manual,conversível,,66058
BMW,2020,246225,elétrico,manual,sedan,,135642
Mercedes,2015,113402,híbrido,automático,sedan,,186619
Mercedes,2013,182132,gasolina,automático,SUV,prata,117508
Mercedes,2023,191510,gasolina,automático,conversível,,166943
Volkswagen,2023,53620,diesel,manual,SUV,prata,158466
Hyundai,2008,49439,híbrido,automático,hatchback,vermelho,70393
Mercedes,2022,13761,gasolina,automático,hatchback,azul,263367
Honda,2019,182996,gasolina,manual,SUV,,25903
BMW,2022,174560,elétrico,manual,pickup,vermelho,220808
Mercedes,2014,47232,híbrido,automático,hatchback,,218938
Toyota,2022,85644,híbrido,manual,hatchback,,108049
BMW,2003,73657,diesel,manual,sedan,preto,95440
Nissan,2006,6990,elétrico,manual,SUV,branco,121107
BMW,2006,110473,gasolina,manual,sedan,cinza,76669
Mercedes,2013,207046,híbrido,manual,hatchback,azul,86068
Honda,2017,23650,elétrico,manual,SUV,,179445
Toyota,2017,208660,híbrido,manual,conversível,azul,7938
Ford,2021,197834,elétrico,manual,hatchback,branco,29516
Honda,2010,106702,elétrico,manual,sedan,,44309
Nissan,2016,23005,diesel,manual,sedan,,109896
Honda,2020,154037,diesel,manual,hatchback,prata,32174
Chevrolet,2016,54104,elétrico,manual,sedan,,109127
Audi,2002,112823,diesel,automático,sedan,verde,40024
Audi,2009,73025,diesel,automático,pickup,azul,137882
Nissan,2021,247652,elétrico,automático,pickup,verde,64644
Toyota,2018,194405,elétrico,automático,sedan,prata,45916
Ford,2009,17617,híbrido,automático,conversível,,85668
Volkswagen,2018,188420,gasolina,automático,SUV,,29106
Ford,2023,190,elétrico,manual,sedan,verde,188867
Audi,2015,194545,gasolina,manual,SUV,,73818
Mercedes,2014,241750,híbrido,automático,conversível,azul,103775
Hyundai,2018,134658,gasolina,automático,hatchback,azul,45739
Ford,2004,52089,híbrido,automático,pickup,preto,33538
Honda,2014,147735,diesel,automático,pickup,preto,36586
Volkswagen,2016,156229,híbrido,manual,sedan,verde,30640
Nissan,2019,32435,elétrico,manual,conversível,,180296
Mercedes,2011,212465,elétrico,manual,SUV,,124274
Nissan,2004,37055,elétrico,manual,conversível,azul,72062
Honda,2019,25029,gasolina,manual,conversível,prata,122480
Mercedes,2020,151481,elétrico,automático,pickup,,236963
Chevrolet,2019,222143,híbrido,automático,conversível,,19500
Audi,2018,98885,diesel,automático,conversível,verde,175780
Nissan,2005,6653,elétrico,manual,hatchback,,79343
Audi,2019,76538,diesel,automático,sedan,,184423
Volkswagen,2011,75916,gasolina,manual,pickup,cinza,37859
Honda,2020,142582,elétrico,manual,hatchback,branco,82193
BMW,2013,126263,híbrido,automático,sedan,preto,163616
Chevrolet,2013,106301,híbrido,manual,pickup,verde,51589
Volkswagen,2009,65941,diesel,manual,SUV,,51841
BMW,2011,130769,diesel,manual,hatchback,,104462
Audi,2018,79953,gasolina,automático,pickup,,182033
Hyundai,2000,77117,híbrido,automático,pickup,,23018
Volkswagen,2009,139321,diesel,automático,pickup,,7475
Nissan,2001,35665,híbrido,manual,pickup,azul,38034
Mercedes,2010,56441,diesel,automático,sedan,verde,170491
Toyota,2009,75578,gasolina,automático,sedan,,10095
Nissan,2008,51769,híbrido,manual,hatchback,,47762
Mercedes,2007,155469,híbrido,manual,SUV,,115172
Honda,2015,5113,híbrido,automático,pickup,branco,164421
BMW,2016,246098,diesel,automático,pickup,,100731
Audi,2011,60641,elétrico,manual,sedan,,167551
Ford,2023,43099,elétrico,manual,conversível,vermelho,172831
Mercedes,2017,171379,diesel,automático,hatchback,preto,132035
Audi,2009,191867,elétrico,automático,hatchback,,68693
Volkswagen,2011,71064,gasolina,manual,conversível,,34255
Hyundai,2011,84199,diesel,automático,sedan,,53061
Honda,2021,236543,elétrico,automático,pickup,,65420
Ford,2017,125250,elétrico,manual,conversível,preto,73325
Hyundai,2017,70435,elétrico,manual,hatchback,azul,125695
BMW,2020,140925,híbrido,automático,hatchback,vermelho,195352
BMW,2014,19531,diesel,manual,SUV,vermelho,238328
BMW,2009,201282,híbrido,automático,conversível,,97103
Audi,2022,201470,elétrico,automático,conversível,azul,173971
Nissan,2023,96254,elétrico,manual,conversível,preto,163622
BMW,2010,180939,gasolina,manual,SUV,cinza,83343
Toyota,2018,113697,gasolina,automático,sedan,,46412
Honda,2017,77395,gasolina,automático,SUV,,99824
Volkswagen,2016,849,gasolina,manual,hatchback,,97406
Honda,2017,145503,gasolina,automático,hatchback,preto,17148
Hyundai,2012,96452,diesel,manual,hatchback,prata,30484
Audi,2003,131810,diesel,manual,sedan,,19733
Nissan,2018,148337,elétrico,automático,SUV,,120164
Honda,2023,142862,diesel,automático,pickup,,102997
Toyota,2021,101379,diesel,manual,conversível,branco,90035
BMW,2005,188944,híbrido,automático,SUV,vermelho,91739
Hyundai,2001,47029,elétrico,automático,pickup,branco,72080
BMW,2006,11022,diesel,automático,pickup,azul,195285
Audi,2022,173310,gasolina,automático,SUV,vermelho,151683
Volkswagen,2011,189378,híbrido,automático,pickup,,7435
Volkswagen,2009,79689,híbrido,automático,SUV,,77218
Volkswagen,2009,55050,gasolina,automático,hatchback,,24465
Audi,2006,130955,diesel,manual,pickup,,62331
Volkswagen,2016,209866,elétrico,manual,pickup,,35094
Ford,2019,167169,híbrido,manual,hatchback,verde,15982
Mercedes,2002,237638,diesel,automático,pickup,,8653
Hyundai,2007,56381,gasolina,automático,conversível,,44533
BMW,2016,51896,elétrico,automático,hatchback,,250673
Hyundai,2006,135596,elétrico,automático,hatchback,,17083
Hyundai,2011,140588,híbrido,manual,conversível,verde,34588
Volkswagen,2018,162699,híbrido,automático,conversível,azul,68111
Hyundai,2007,67489,elétrico,manual,pickup,,85758
Ford,2016,96711,híbrido,manual,conversível,,65302
Hyundai,2013,101615,elétrico,automático,conversível,,110870
Ford,2017,136897,elétrico,automático,SUV,,93172
BMW,2023,227333,diesel,manual,pickup,,148867
Honda,2018,130026,gasolina,automático,SUV,cinza,69982
Nissan,2014,220613,elétrico,manual,SUV,,27571
BMW,2003,242774,híbrido,automático,conversível,,26058
Chevrolet,2007,51794,elétrico,manual,SUV,,75744
Audi,2009,249001,híbrido,automático,conversível,,28699
Mercedes,2021,27227,gasolina,automático,sedan,,253941
