,ID_Estoque,Quantidade_Disponível,Local_Estoque,Nivel_Maximo,Data_Atualizacao
6169,9333401297943992655,485,Atacado,15000000,2022-08-08
6170,3596401596511773548,89,Atacado,60000000,2022-02-28
6171,9363667213025272587,353,Centro de Distribuição,550000,2025-03-25
6172,8816270793304249180,399,Depósito Regional,500000,2025-09-13
6173,7178395956176911091,9,Atacado,800000,2020-07-09
6174,6311256248009247948,268,Loja Física,4500,2025-10-29
6175,9810255752033547951,308,Loja Física,150000,2022-10-05
6176,8011650672340239548,33,Varejo,9500,2022-09-03
6177,4830435947866660722,354,Loja Física,600000,2024-12-28
6178,7613111551254397147,156,Loja Física,900000,2024-09-28
6179,4263543677963423441,177,Depósito Regional,2500,2024-08-02
6180,4241378303779528195,261,Depósito Regional,200000,2025-10-18
6181,5320707722865709474,292,Atacado,2000,2020-11-19
6182,2281514154602933655,431,Depósito Regional,500,2025-11-20
6183,7744845560595522154,198,Centro de Distribuição,3500,2024-05-15
6184,5576762028686885281,236,Centro de Distribuição,250000,2025-07-06
6185,4820811295445767956,364,Fábrica,3000,2023-12-10
6186,4247388670905031819,41,Depósito Regional,450000,2020-04-08
6187,7325966836344912391,138,Depósito Regional,3000,2022-03-07
6188,6669612775410668681,283,Fábrica,5500,2020-01-12
6189,2369811907430471528,474,Centro de Distribuição,950000,2020-03-12
6190,1784530001033794950,469,Depósito Regional,350000,2025-04-18
6191,8838554337573493192,226,Varejo,900000,2022-09-21
6192,1912848208198244959,310,Loja Física,6000,2021-05-01
6193,6729472139835915389,115,Centro de Distribuição,6500,2021-07-17
6194,2148778637090731504,171,Loja Física,70000000,2024-03-09
6195,7522882520637376262,200,Centro de Distribuição,600000,2025-07-16
6196,9690030561424451219,153,Atacado,7500,2020-10-09
6197,2027704964398039123,86,Atacado,150000,2025-07-11
6198,1520720522305507654,270,Centro de Distribuição,85000000,2025-04-01
6199,2386511937279627763,404,Atacado,5000,2024-08-03
6200,1349363160800387554,378,Fábrica,450000,2021-11-01
6201,8842245031363951397,373,Atacado,500000,2023-07-04
6202,7594561886037524869,438,Centro de Distribuição,650000,2021-09-17
6203,6924542019285571323,357,Depósito Regional,250000,2024-05-24
6204,7217689974188590224,240,Depósito Regional,30000000,2022-11-06
6205,4699595064945485801,234,Centro de Distribuição,8000,2021-11-05
6206,4067353144577299314,296,Varejo,450000,2025-09-18
6207,9158982401050230191,394,Loja Física,350000,2020-05-28
6208,6749293145449660464,268,Atacado,50000,2020-12-10
6209,9173519967173308563,71,Loja Física,100000,2024-08-29
6210,6031596438999787042,198,Depósito Regional,3000,2024-08-22
6211,7814652733081940699,227,Fábrica,95000000,2024-12-09
6212,2402385528464405255,201,Loja Física,950000,2025-01-02
6213,1915848564120128178,108,Varejo,85000000,2023-02-21
6214,4919890136542199562,27,Centro de Distribuição,150000,2020-07-01
6215,9233652161929062722,366,Atacado,7500,2020-07-22
6216,8429001915140172200,208,Depósito Regional,7500,2025-11-27
6217,6060133012336858441,459,Fábrica,20000000,2020-09-02
6218,6324193884925609289,173,Loja Física,150000,2022-02-21
6219,9358059495669980801,390,Atacado,250000,2023-03-06
6220,6258977998873524814,179,Centro de Distribuição,55000000,2023-12-27
6221,1450310453125950959,157,Centro de Distribuição,15000000,2024-11-15
6222,9345719898963581510,144,Loja Física,75000000,2023-07-25
6223,8651347135306734666,378,Fábrica,650000,2021-12-28
6224,6216121775948373759,462,Varejo,1500,2025-05-08
6225,1991191106903931508,200,Centro de Distribuição,60000000,2021-06-12
6226,4696083647356872913,76,Loja Física,50000000,2022-11-08
6227,9863029402307289094,482,Varejo,7000,2022-05-14
6228,1632861538536015245,332,Fábrica,350000,2024-04-02
6229,4046106332367172824,494,Centro de Distribuição,600000,2020-10-19
6230,3718622419287189753,25,Varejo,5000000,2025-08-09
6231,4938730737574002574,472,Depósito Regional,5000000,2020-03-07
6232,6848927372520989673,402,Fábrica,700000,2022-12-04
6233,2716565796068802142,446,Varejo,600000,2024-01-26
6234,8228384524736474429,494,Fábrica,60000000,2024-12-30
6235,7156061535122827671,2,Varejo,50000,2024-03-01
6236,9925132817516936197,193,Fábrica,90000000,2020-04-17
6237,6334135780691198851,35,Depósito Regional,250000,2021-08-29
6238,4453692722562553612,228,Depósito Regional,550000,2022-08-28
6239,2654224965913965686,137,Varejo,850000,2024-06-25
6240,1368763607974886515,352,Centro de Distribuição,90000000,2021-07-20
6241,6798174705548512021,487,Varejo,80000000,2025-03-27
6242,7856412860414902949,136,Fábrica,60000000,2021-02-10
6243,1445452660523474845,171,Loja Física,5500,2020-04-12
6244,2280670562305568755,51,Fábrica,8500,2025-10-15
6245,9884125500464594326,338,Centro de Distribuição,6000,2024-08-21
6246,4766363642362321341,242,Centro de Distribuição,50000,2025-05-02
6247,8497887353115379093,397,Centro de Distribuição,100000,2022-08-17
6248,7006636298259233436,343,Depósito Regional,9000,2022-03-30
6249,5122026213013226358,73,Fábrica,300000,2025-03-12
6250,7500691279494103237,395,Varejo,85000000,2020-03-11
6251,3627267608736305925,208,Centro de Distribuição,600000,2024-11-28
6252,5096235809870886033,332,Centro de Distribuição,200000,2022-10-08
6253,5331829572526422287,465,Depósito Regional,6500,2024-03-07
6254,4993285479150526353,23,Centro de Distribuição,15000000,2023-06-22
6255,6351941603175826578,332,Depósito Regional,4500,2020-06-08
6256,3290243042059555464,432,Depósito Regional,65000000,2024-03-22
6257,2149027353808619384,201,Varejo,250000,2023-11-15
6258,5474617441357959187,40,Varejo,80000000,2021-09-08
6259,8563801907667667661,329,Varejo,550000,2021-06-09
6260,9977499140582664708,217,Atacado,750000,2020-07-21
6261,4897995239057702672,32,Loja Física,60000000,2020-07-18
6262,4101977252150452168,334,Loja Física,9000,2021-01-01
6263,3353182442935277740,190,Varejo,350000,2020-12-19
6264,1139135515905389005,397,Fábrica,200000,2022-10-31
6265,7563017043449313514,122,Centro de Distribuição,85000000,2020-11-21
6266,6993877407064913067,388,Varejo,550000,2023-05-03
6267,4023786017535753050,377,Centro de Distribuição,4500,2025-03-20
6268,6212554050592022618,320,Centro de Distribuição,90000000,2024-07-04
6269,5911592539419435930,157,Varejo,5000,2020-03-03
6270,7849963805527686998,269,Atacado,800000,2025-11-09
6271,2428094604631713207,433,Loja Física,8500,2022-03-07
6272,9399412518201733613,466,Varejo,650000,2021-07-06
6273,1720565977181078390,96,Varejo,95000000,2023-11-11
6274,2956652609788535252,41,Atacado,1000,2021-08-21
6275,4110173269668412676,230,Loja Física,6500,2020-03-20
6276,2327268085565393256,225,Loja Física,550000,2025-06-16
6277,2669224854885739458,426,Varejo,8500,2020-12-12
6278,7782556232686030280,314,Fábrica,70000000,2022-02-02
6279,3270486884262282186,481,Fábrica,15000000,2020-05-08
6280,5008046139207355158,62,Varejo,800000,2022-01-18
6281,9503073471063871267,407,Varejo,1500,2025-04-14
6282,6354325703676935790,420,Loja Física,10000000,2025-01-18
6283,5459847023283431335,49,Varejo,700000,2021-06-09
6284,7496022251497978011,452,Fábrica,35000000,2020-07-13
6285,2248490401223873752,358,Varejo,25000000,2022-08-08
6286,1019447141315479462,110,Atacado,7500,2024-07-27
6287,9079384368762562350,66,Centro de Distribuição,8500,2023-08-27
6288,4159690837682390855,105,Atacado,4000,2022-04-09
6289,5329510452770133967,271,Fábrica,70000000,2020-09-16
6290,3395939450057135487,472,Centro de Distribuição,200000,2020-06-23
6291,1387379810747628700,382,Depósito Regional,450000,2023-07-10
6292,2030883838322905722,38,Varejo,50000000,2023-01-24
6293,8255799074703996987,35,Atacado,9500,2025-07-12
6294,1358584689975844399,117,Centro de Distribuição,400000,2020-04-21
6295,8339330142720433046,307,Centro de Distribuição,45000000,2020-03-31
6296,4771763258193410626,265,Fábrica,40000000,2024-02-02
6297,1422139921044466949,149,Varejo,20000000,2023-10-21
6298,7305119556750603568,192,Varejo,950000,2022-04-23
6299,6634229165343114564,325,Varejo,250000,2022-06-27
6300,8001305956250646748,26,Varejo,550000,2025-08-02
6301,9630503169505168604,165,Fábrica,90000000,2021-12-19
6302,3595746780906279099,97,Varejo,900000,2021-11-15
6303,2635088023714305501,359,Depósito Regional,9000,2023-06-23
6304,7314535101283669470,16,Varejo,6500,2024-09-11
6305,3668760419991799106,266,Fábrica,550000,2022-08-18
6306,9188153568906819340,262,Depósito Regional,300000,2020-09-07
6307,2358499738502260396,178,Atacado,600000,2025-09-08
6308,9466816678654273657,23,Fábrica,55000000,2025-10-25
6309,7065094366475451289,345,Loja Física,600000,2022-10-30
6310,6689644230222627393,23,Atacado,95000000,2020-01-16
6311,4394756014136750969,126,Varejo,5500,2024-10-07
6312,5845377862852258581,122,Atacado,650000,2025-03-13
6313,6138241820968623791,242,Loja Física,300000,2022-01-19
6314,2603895135292971114,198,Depósito Regional,150000,2024-10-12
6315,9733885199924860697,129,Fábrica,4000,2025-02-17
6316,6747262011153908023,284,Atacado,30000000,2025-01-24
6317,1246581454537953423,316,Fábrica,150000,2024-01-30
6318,6349174986044357772,262,Centro de Distribuição,500,2022-09-16
6319,3946544153942389499,370,Centro de Distribuição,70000000,2025-05-14
6320,5899412919527240712,358,Fábrica,90000000,2020-03-02
6321,1518631619022526840,80,Varejo,650000,2022-03-22
6322,7189335238213543926,161,Varejo,350000,2021-03-15
6323,9256458192268690726,417,Varejo,300000,2024-03-25
6324,1761095024458972939,422,Centro de Distribuição,5000,2022-03-23
6325,7138142897846269554,289,Depósito Regional,15000000,2020-01-07
6326,2043734049758656843,188,Depósito Regional,60000000,2020-07-04
6327,5172992718317613798,39,Atacado,6000,2022-05-14
6328,9365203624174986716,40,Varejo,4000,2022-12-22
6329,6926147461891180560,372,Fábrica,150000,2022-12-10
6330,9159353043149991497,49,Depósito Regional,700000,2023-05-30
6331,7254046835881995860,184,Depósito Regional,6500,2024-01-20
6332,7176177871909938404,409,Fábrica,7000,2022-10-08
6333,7295235794552935526,224,Fábrica,850000,2021-11-03
6334,4522348497656549644,224,Atacado,5000,2021-10-04
6335,7879348748950543331,174,Varejo,30000000,2025-08-15
6336,9765111491678248830,290,Fábrica,45000000,2024-04-25
6337,5597744963766107800,445,Atacado,300000,2022-11-27
6338,3720200260641025528,384,Centro de Distribuição,5500,2024-10-24
6339,8398337049777448545,274,Fábrica,500,2020-01-23
6340,5858321601375593279,16,Atacado,25000000,2025-02-17
6341,6967247918357022806,195,Depósito Regional,100000,2025-08-27
6342,2803358687544405356,110,Fábrica,30000000,2020-11-23
6343,3985589521952946397,160,Atacado,750000,2025-08-21
6344,7164194494784290195,345,Varejo,95000000,2022-07-12
6345,9826634626458035088,126,Atacado,4500,2021-09-14
6346,3994269119226688743,181,Centro de Distribuição,65000000,2024-12-18
6347,7084007233758586700,213,Varejo,8000,2022-11-24
6348,5799625034746712903,207,Depósito Regional,800000,2020-01-05
6349,6132117365082599796,494,Depósito Regional,10000000,2021-07-19
6350,9298977700980878676,192,Atacado,9500,2020-12-09
6351,6408591416467842502,227,Depósito Regional,5000000,2024-11-05
6352,2591687199350182453,493,Fábrica,9500,2021-10-16
6353,2000277247088080273,319,Loja Física,40000000,2025-11-27
6354,6150812869016556866,6,Loja Física,55000000,2023-07-21
6355,8343787781031357552,226,Varejo,65000000,2022-11-27
6356,1961103828606905849,321,Atacado,75000000,2025-01-23
6357,1388345689091578880,14,Varejo,450000,2024-07-25
6358,8478525715231540184,244,Loja Física,80000000,2022-05-22
6359,8807303787292546290,235,Fábrica,850000,2023-09-23
6360,1776374548021977725,175,Varejo,50000,2021-02-03
6361,6595840837996251205,404,Varejo,40000000,2025-08-10
6362,7253121402529789089,373,Fábrica,4000,2022-03-14
6363,1825854868039372487,444,Fábrica,200000,2023-12-03
6364,4295364676100001349,444,Depósito Regional,95000000,2022-12-29
6365,5457820129349758767,499,Atacado,4000,2024-06-11
6366,9254593753358054984,498,Varejo,65000000,2024-01-24
6367,5791779567533773207,326,Loja Física,80000000,2024-03-21
6368,9142535078971808605,205,Varejo,800000,2021-06-06
6369,4725331462489076628,87,Varejo,50000,2024-07-18
6370,7075786147159120233,260,Centro de Distribuição,4500,2025-10-11
6371,1845848277597672130,180,Depósito Regional,30000000,2022-08-05
6372,4347981256918797926,116,Depósito Regional,500000,2025-09-29
6373,3789886314250496033,95,Fábrica,800000,2024-11-10
6374,8676468159661026628,135,Varejo,25000000,2022-09-27
6375,5963175425142172793,2,Centro de Distribuição,2500,2020-09-01
6376,8565016143003801499,497,Centro de Distribuição,300000,2020-07-17
6377,9315255999976642518,240,Atacado,55000000,2020-07-13
6378,6968312288409612649,13,Atacado,85000000,2023-01-09
6379,5347735994921310330,439,Varejo,45000000,2023-04-11
6380,6378021550422556932,28,Loja Física,500000,2020-02-20
6381,7084981282612853907,224,Atacado,450000,2021-04-09
6382,3641712202532094737,292,Atacado,500000,2023-06-15
6383,5892208398296319518,280,Centro de Distribuição,950000,2024-05-26
6384,6729681294710289092,294,Centro de Distribuição,35000000,2025-09-06
6385,5376583832978677853,13,Loja Física,4500,2020-08-27
6386,2300237865044990355,336,Depósito Regional,500000,2023-11-25
6387,8214574503396263179,367,Atacado,550000,2025-06-27
6388,4234122527201903438,488,Fábrica,350000,2024-01-09
6389,3814720457071764076,44,Varejo,9000,2021-08-14
6390,4282587075425281228,219,Loja Física,35000000,2025-11-26
6391,4779647648748016684,265,Fábrica,7000,2024-06-05
6392,4117776265117218720,443,Varejo,35000000,2024-11-01
6393,3133744065725504268,495,Atacado,1500,2023-11-10
6394,9156964634490285819,137,Varejo,2000,2024-07-14
6395,1901682608319404672,234,Depósito Regional,650000,2023-02-13
6396,2696870943612613608,302,Centro de Distribuição,70000000,2025-03-13
6397,2734599140472218202,148,Fábrica,900000,2020-09-05
6398,3769364247591828003,384,Atacado,5500,2020-11-23
6399,3974374348401784734,444,Depósito Regional,4500,2022-09-24
6400,5754568897635261306,172,Loja Física,900000,2020-10-15
6401,6861650363950875194,249,Depósito Regional,10000000,2023-04-06
6402,9258028605416545839,44,Atacado,200000,2023-01-08
6403,5914069949569268261,178,Loja Física,500,2023-05-22
6404,4439872394168303830,426,Loja Física,55000000,2023-06-26
6405,7963871054334730274,427,Loja Física,8000,2024-09-13
6406,5914147888009800879,118,Fábrica,6000,2025-03-13
6407,6949599377472112293,288,Varejo,65000000,2024-01-09
6408,2889277327969228452,451,Depósito Regional,6000,2025-11-19
6409,7673237233526970797,112,Loja Física,250000,2022-02-08
6410,1858698779722839797,57,Atacado,200000,2025-01-10
6411,5324164944101447516,13,Depósito Regional,200000,2024-05-02
6412,6040177722423396535,331,Fábrica,800000,2020-07-10
6413,4041593908514804822,219,Centro de Distribuição,50000,2020-01-07
6414,4647200248633496772,324,Depósito Regional,7000,2021-07-28
6415,3079810705489575677,486,Varejo,25000000,2020-09-30
6416,1047097293985189040,322,Fábrica,550000,2023-04-25
6417,9011309995697604480,393,Depósito Regional,900000,2025-06-06
6418,7352063472270329878,132,Centro de Distribuição,4500,2023-08-22
6419,2119103845997216344,338,Loja Física,50000,2021-12-16
6420,9495515834001625559,205,Fábrica,25000000,2023-11-20
6421,8070181412731288912,76,Atacado,80000000,2025-05-11
6422,8942060857721186972,99,Atacado,50000000,2024-03-21
6423,5256973791557634641,491,Loja Física,8500,2024-01-05
6424,9590399572519759787,288,Fábrica,450000,2025-06-30
6425,8713662164824537457,349,Varejo,1000,2025-05-08
6426,6133075766089347448,305,Loja Física,500000,2020-03-07
6427,7663638854965036110,215,Loja Física,65000000,2023-12-06
6428,4876619833193894559,169,Varejo,900000,2022-02-28
6429,1102619175792983058,486,Varejo,50000000,2023-04-07
6430,7486501758759822508,255,Varejo,35000000,2024-03-29
6431,7784875010864448662,351,Fábrica,6500,2024-05-16
6432,4264759306190778962,331,Fábrica,85000000,2023-02-11
6433,5811307649834958182,143,Depósito Regional,1500,2021-11-30
6434,9331926880332134637,332,Fábrica,55000000,2021-10-23
6435,6548653035438888295,310,Varejo,8000,2025-04-10
6436,8493668264007841963,48,Loja Física,90000000,2025-07-10
6437,5023491407525332266,454,Varejo,7500,2024-01-04
6438,1959174387050431060,116,Loja Física,600000,2024-02-23
6439,3581136317310071277,474,Varejo,75000000,2025-11-15
6440,2410941104629254342,92,Loja Física,400000,2024-04-19
6441,8696981743731718767,277,Loja Física,35000000,2024-02-05
6442,6618009086433144422,171,Loja Física,25000000,2021-03-26
6443,1384790447343781963,438,Centro de Distribuição,7500,2022-08-25
6444,7237674291665736922,337,Loja Física,5000,2025-03-19
6445,8790823181763287434,16,Depósito Regional,7000,2021-12-21
6446,9672553144861329644,53,Fábrica,65000000,2022-08-19
6447,7696597735485165038,4,Fábrica,95000000,2021-01-15
6448,9363460208926822177,67,Loja Física,900000,2025-05-25
6449,2691546702386111372,139,Fábrica,5000000,2022-04-12
6450,7761675877823564651,68,Loja Física,8500,2021-06-01
6451,1824195005259221820,13,Centro de Distribuição,950000,2023-12-27
6452,9339645712040799919,10,Centro de Distribuição,6500,2022-06-28
6453,7614928298431162291,113,Atacado,75000000,2023-12-11
