,ID_Estoque,CEP
12282,,71307-449
12283,,61833-234
12284,,38866-201
12285,,51271-557
12286,,52857-274
12287,,95800-250
12288,,22978-151
12289,,02971-986
12290,,58619-327
12291,,18641-877
12292,,40596-478
12293,,59029-743
12294,,88106-579
12295,,84307-201
12296,,82291-936
12297,,88763-709
12298,,31113-371
12299,,52586-437
12300,,69273-680
12301,,10725-064
12302,,28100-124
12303,,46585-056
12304,,82429-914
12305,,16142-159
12306,,11431-629
12307,,49778-970
12308,,30430-342
12309,,82110-914
12310,,05694-832
12311,,07023-602
12312,,38112-380
12313,,03498-502
12314,,94633-173
12315,,56099-228
12316,,02153-997
12317,,64300-698
12318,,19530-532
12319,,15463-744
12320,,56036-313
12321,,96256-749
12322,,52400-866
12323,,57497-982
12324,,02663-218
12325,,81754-157
12326,,74882-220
12327,,48238-679
12328,,39406-349
12329,,55648-131
12330,,68399-833
12331,,04355-393
12332,,81553-579
12333,,96593-449
12334,,53677-110
12335,,63940-793
12336,,68657-636
12337,,56656-897
12338,,88006-126
12339,,96361-623
12340,,10619-731
12341,,21807-277
12342,,50302-742
12343,,33189-765
12344,,79450-889
12345,,51485-580
12346,,80572-082
12347,,01044-616
12348,,65618-490
12349,,94259-488
12350,,71216-341
12351,,18099-467
12352,,86484-799
12353,,33341-663
12354,,32950-613
12355,,04069-576
12356,,26531-432
12357,,90620-751
12358,,23268-843
12359,,00524-214
12360,,72640-006
12361,,15653-725
12362,,80817-184
12363,,77141-913
12364,,26436-864
12365,,42549-535
12366,,73816-350
12367,,75862-166
12368,,98660-017
12369,,22355-185
12370,,45889-825
12371,,41651-096
12372,,89548-345
12373,,15853-062
12374,,83829-528
12375,,68816-653
12376,,88231-308
12377,,24039-245
12378,,07628-438
12379,,21338-104
12380,,48663-304
12381,,98860-382
12382,,99658-398
12383,,04145-002
12384,,05160-760
12385,,46680-139
12386,,48294-995
12387,,09679-640
12388,,44207-607
12389,,27968-030
12390,,90197-763
12391,,72894-166
12392,,48691-314
12393,,19824-039
12394,,41773-272
12395,,39271-409
12396,,15884-701
12397,,71214-501
12398,,95409-250
12399,,51747-727
12400,,77626-580
12401,,59680-203
12402,,95758-749
12403,,74789-978
12404,,98346-889
12405,,62097-099
12406,,45011-577
12407,,42079-822
12408,,68503-896
12409,,92346-902
12410,,21774-734
12411,,74436-096
12412,,77159-340
12413,,47849-309
12414,,74804-964
12415,,55604-057
12416,,78405-549
12417,,45740-844
12418,,07478-627
12419,,59720-343
12420,,73994-633
12421,,10972-338
12422,,42490-121
12423,,27239-815
12424,,04247-539
12425,,17225-833
12426,,71788-556
12427,,67455-942
12428,,62724-512
12429,,20881-543
12430,,29941-544
12431,,60311-572
12432,,21331-171
12433,,25149-849
12434,,50054-030
12435,,48556-128
12436,,88371-011
12437,,61065-055
12438,,15526-248
12439,,61733-437
12440,,64880-737
12441,,38817-559
12442,,84424-433
12443,,74009-533
12444,,26902-562
12445,,40433-941
12446,,63339-611
12447,,17279-176
12448,,17762-026
12449,,82874-300
12450,,16792-342
12451,,84352-234
12452,,27995-153
12453,,79811-924
12454,,43180-771
12455,,50575-900
12456,,24282-212
12457,,52029-028
12458,,69523-270
12459,,06720-064
12460,,10417-096
12461,,23129-118
12462,,03536-696
12463,,03774-571
12464,,67167-268
12465,,94992-411
12466,,06163-025
12467,,50173-228
12468,,01095-353
12469,,73535-730
12470,,94096-659
12471,,89640-029
12472,,37100-700
12473,,45948-771
12474,,46605-676
12475,,23292-680
12476,,15710-799
12477,,47209-345
12478,,54892-513
12479,,01173-679
12480,,89666-805
12481,,02917-268
12482,,60658-453
12483,,90362-970
12484,,43370-767
12485,,41559-232
12486,,56787-815
12487,,82193-368
12488,,86295-582
12489,,10743-877
12490,,40881-295
12491,,83954-086
12492,,47739-682
12493,,19938-804
12494,,75550-372
12495,,01363-467
12496,,44553-237
12497,,41623-468
12498,,51552-981
12499,,95963-744
12500,,35223-377
12501,,09845-609
12502,,96599-603
12503,,93982-029
12504,,10515-714
12505,,63368-842
12506,,46258-637
12507,,31953-286
12508,,37373-554
12509,,74243-531
12510,,85787-149
12511,,18856-048
12512,,38035-377
12513,,16508-682
12514,,38987-985
12515,,15229-805
12516,,11613-581
12517,,23423-458
12518,,90429-465
12519,,22085-620
12520,,08579-574
12521,,75308-095
12522,,10150-383
12523,,76767-013
12524,,94404-853
12525,,79031-006
12526,,42124-941
12527,,23552-304
12528,,51759-424
12529,,86909-721
12530,,95307-900
12531,,89656-542
12532,,17754-178
12533,,02395-495
12534,,13811-806
12535,,53317-116
12536,,86810-504
12537,,38006-316
12538,,11590-201
12539,,44911-872
12540,,95135-306
12541,,09381-975
12542,,80006-840
12543,,52652-089
12544,,04552-720
12545,,15305-093
12546,,69080-910
12547,,14109-395
12548,,72112-861
12549,,12149-695
12550,,58733-383
12551,,30539-830
12552,,80610-938
12553,,87603-195
12554,,70492-206
12555,,45414-126
12556,,44565-810
12557,,53024-369
12558,,05510-120
12559,,27278-416
12560,,10157-261
12561,,44725-993
12562,,20873-950
12563,,88249-402
12564,,75692-975
12565,,56819-294
12566,,57217-448
12567,,55344-145
12568,,73784-424
12569,,64396-128
12570,,80979-598
12571,,35551-179
12572,,59427-910
12573,,64812-704
12574,,47875-815
12575,,33658-935
12576,,62097-540
12577,,65659-646
12578,,84802-918
12579,,69273-762
12580,,60110-272
12581,,73339-540
12582,,36194-295
12583,,59812-282
12584,,49754-484
12585,,54601-369
12586,,14661-715
12587,,50350-293
12588,,96778-416
12589,,53188-817
12590,,57339-568
12591,,83997-292
12592,,64254-764
12593,,94256-032
12594,,43391-957
12595,,27531-504
12596,,35140-445
12597,,80594-909
12598,,67986-045
12599,,22137-686
12600,,31966-601
12601,,35839-459
12602,,41199-714
12603,,58971-815
12604,,98140-587
12605,,66409-027
12606,,72723-600
12607,,98444-252
12608,,24875-553
12609,,93373-751
12610,,60300-537
12611,,85872-621
12612,,59851-332
12613,,93418-993
12614,,40533-966
12615,,36830-896
12616,,72550-119
12617,,64095-596
12618,,87569-150
12619,,63489-751
12620,,39143-597
12621,,79494-249
12622,,13641-758
12623,,47357-616
12624,,40571-824
12625,,47244-780
12626,,78367-545
12627,,18529-238
12628,,94268-666
12629,,98182-030
12630,,05157-650
12631,,86386-441
12632,,76101-799
12633,,68125-863
12634,,78166-566
12635,,81650-904
12636,,20993-784
12637,,64391-741
12638,,92034-346
12639,,16625-502
12640,,84649-475
12641,,72507-812
12642,,98618-336
12643,,72806-343
12644,,35874-489
12645,,53202-250
12646,,33047-996
12647,,03073-758
12648,,79706-718
12649,,79894-240
12650,,22070-947
12651,,60959-808
12652,,47200-367
12653,,49745-434
12654,,49802-107
12655,,87088-339
12656,,44902-920
12657,,08032-446
12658,,42244-752
12659,,02038-119
12660,,60766-413
12661,,30122-424
12662,,28617-077
12663,,70847-257
12664,,80333-574
12665,,58423-081
12666,,06714-979
12667,,75794-163
12668,,58893-900
12669,,44278-810
12670,,21366-046
12671,,58456-893
12672,,20213-589
12673,,39419-194
12674,,90792-533
12675,,54167-639
12676,,89098-078
12677,,19855-687
12678,,18786-798
12679,,89957-747
12680,,31634-249
12681,,82475-493
12682,,62170-366
12683,,57191-246
12684,,55996-612
12685,,67096-633
12686,,24484-663
12687,,30211-528
12688,,43458-691
12689,,62402-787
12690,,71875-926
12691,,91249-798
12692,,03334-948
12693,,60160-403
12694,,72145-050
12695,,56470-656
12696,,96403-592
12697,,42340-736
12698,,11025-366
12699,,60593-788
12700,,92395-302
12701,,45267-199
12702,,69044-501
12703,,17312-703
12704,,42260-481
12705,,27835-565
12706,,90344-399
12707,,73925-590
12708,,11481-624
12709,,37542-396
12710,,43435-054
12711,,68603-824
12712,,29662-764
12713,,50092-672
12714,,19238-531
12715,,62043-656
12716,,83843-624
12717,,36201-064
12718,,81473-380
12719,,11984-582
12720,,12734-256
12721,,14915-615
12722,,40433-024
12723,,59414-605
12724,,05267-462
12725,,50445-207
12726,,31768-245
12727,,56645-274
12728,,62287-398
12729,,82706-213
12730,,75098-067
12731,,76989-019
12732,,95301-815
12733,,36121-460
12734,,83974-819
12735,,86282-842
12736,,96344-301
12737,,24028-797
12738,,45201-727
12739,,01503-980
12740,,10347-330
12741,,23627-737
12742,,75627-868
12743,,33116-912
12744,,92669-615
12745,,55427-000
12746,,19949-121
12747,,72342-032
12748,,82909-179
12749,,96878-470
12750,,10904-389
12751,,97957-517
12752,,07555-883
12753,,22567-648
12754,,48814-988
12755,,77543-648
12756,,78525-594
12757,,30761-739
12758,,55970-684
12759,,16617-307
12760,,86115-047
12761,,87149-687
12762,,57361-884
12763,,69430-259
12764,,70511-333
12765,,26226-633
12766,,89481-407
12767,,10933-967
12768,,51531-831
12769,,50411-468
12770,,33957-768
12771,,53159-199
12772,,54345-755
12773,,46192-204
12774,,62209-213
12775,,60539-415
12776,,80562-431
12777,,66391-912
12778,,81818-334
12779,,24975-401
12780,,52833-148
12781,,52261-531
12782,,41290-400
12783,,31723-815
12784,,55987-041
12785,,97647-575
12786,,57867-764
12787,,13225-821
12788,,44160-988
12789,,06254-833
12790,,10428-303
12791,,85426-963
12792,,37814-573
12793,,01841-058
12794,,16387-896
12795,,83061-830
12796,,26344-004
12797,,58627-278
12798,,09280-812
12799,,24308-054
12800,,42613-306
12801,,57553-254
12802,,34863-533
12803,,40493-583
12804,,60405-008
12805,,09976-136
12806,,07816-381
12807,,97323-346
12808,,68134-373
12809,,65789-700
12810,,43402-469
12811,,41001-074
12812,,47054-337
12813,,13609-628
12814,,23552-955
12815,,79535-772
12816,,40987-361
12817,,59198-442
12818,,40666-312
12819,,28796-597
12820,,10468-479
12821,,96415-188
12822,,45376-781
12823,,41509-593
12824,,97916-500
12825,,14506-474
12826,,52489-276
12827,,18778-917
12828,,74968-322
12829,,36063-838
12830,,84779-145
12831,,66090-958
12832,,60785-724
12833,,07756-331
12834,,09013-156
12835,,70194-283
12836,,99400-738
12837,,40812-680
12838,,57260-117
12839,,95742-217
12840,,87543-629
12841,,09452-205
12842,,22347-327
12843,,24262-467
12844,,28772-134
12845,,39091-046
12846,,05322-711
12847,,42762-595
12848,,45515-506
12849,,12232-671
12850,,31376-223
12851,,80490-983
12852,,08498-244
12853,,11330-026
12854,,95043-692
12855,,55845-339
12856,,37966-110
12857,,47501-173
12858,,92597-580
12859,,13414-691
12860,,34506-265
12861,,08902-778
12862,,05430-491
12863,,06660-922
12864,,72239-929
12865,,83745-831
12866,,17618-028
12867,,33106-042
12868,,55116-030
12869,,32428-587
12870,,68233-187
12871,,04593-023
12872,,69986-293
12873,,22466-927
12874,,13845-269
12875,,57465-011
12876,,25534-199
12877,,02261-548
12878,,28478-893
12879,,88316-093
12880,,74443-565
12881,,46106-773
12882,,71168-736
12883,,13284-911
12884,,94000-579
12885,,67739-290
12886,,25279-166
12887,,92596-305
12888,,74692-987
12889,,14515-474
12890,,86709-413
12891,,18857-981
12892,,02369-357
12893,,57737-234
12894,,95808-978
12895,,42586-299
12896,,75794-621
12897,,41763-592
12898,,06786-095
12899,,97470-969
12900,,19274-871
12901,,85871-716
12902,,00830-849
12903,,41756-248
12904,,15746-107
12905,,92658-982
12906,,59004-290
12907,,69655-498
12908,,01504-759
12909,,67650-392
12910,,86970-302
12911,,99582-460
12912,,14987-539
12913,,27968-273
12914,,13516-673
12915,,87891-204
12916,,83144-422
12917,,40664-566
12918,,93015-513
12919,,72958-222
12920,,94756-931
12921,,11257-801
12922,,57351-361
12923,,82247-692
12924,,63883-327
12925,,18431-747
12926,,95582-163
12927,,44911-349
12928,,18690-892
12929,,71273-744
12930,,03161-514
12931,,07671-249
12932,,61644-859
12933,,87463-000
12934,,52212-477
12935,,81179-311
12936,,43229-458
12937,,00779-971
12938,,20129-968
12939,,50642-168
12940,,12897-638
12941,,27491-780
12942,,30227-270
12943,,46322-830
12944,,60988-953
12945,,80494-754
12946,,47108-468
12947,,10944-118
12948,,08375-625
12949,,97111-083
12950,,28893-757
12951,,78465-245
12952,,18770-530
12953,,11376-495
12954,,90673-940
12955,,11569-615
12956,,77337-757
12957,,65823-836
12958,,90797-383
12959,,50559-935
12960,,39194-498
12961,,59495-453
12962,,58939-829
12963,,71584-123
12964,,03922-148
12965,,56055-169
12966,,00582-914
12967,,14908-419
12968,,52452-652
12969,,30460-952
12970,,08530-653
12971,,93668-506
12972,,83360-497
12973,,87444-149
12974,,87335-408
12975,,62305-722
12976,,05207-201
12977,,94757-195
12978,,57781-643
12979,,13634-375
12980,,64781-550
12981,,59700-621
12982,,63868-505
12983,,01410-172
12984,,53936-967
12985,,16654-143
12986,,24144-886
12987,,69865-451
12988,,59222-573
12989,,45468-960
12990,,22942-886
12991,,32735-595
12992,,29729-610
12993,,09476-260
12994,,12433-533
12995,,71652-996
12996,,12851-862
12997,,65692-047
12998,,19624-842
12999,,18794-990
13000,,46491-514
13001,,92438-733
13002,,35329-721
13003,,41468-241
13004,,78370-063
13005,,61041-434
13006,,84595-394
13007,,68671-586
13008,,34489-689
13009,,11219-176
13010,,77809-400
13011,,73730-319
13012,,60170-139
13013,,31947-114
13014,,75135-986
13015,,02468-254
13016,,44505-902
13017,,67689-978
13018,,56720-464
13019,,93435-999
13020,,88953-117
13021,,47810-152
13022,,41554-202
13023,,30140-471
13024,,22976-354
13025,,17672-774
13026,,44929-286
13027,,66546-062
13028,,55127-323
13029,,01147-112
13030,,53376-214
13031,,58399-117
13032,,21139-132
13033,,85149-262
13034,,83471-800
13035,,25903-259
13036,,28897-138
13037,,10829-062
13038,,35987-693
13039,,67557-959
13040,,91695-463
13041,,60207-007
13042,,58315-083
13043,,77066-465
13044,,20743-991
13045,,99281-564
13046,,24752-193
13047,,22844-109
13048,,53193-544
13049,,91097-585
13050,,72333-969
13051,,31242-172
13052,,93210-122
13053,,66273-723
13054,,12127-898
13055,,43102-205
13056,,03119-157
13057,,43501-676
13058,,99219-577
13059,,96220-163
13060,,61217-246
13061,,81614-351
13062,,47756-863
13063,,91488-625
13064,,12306-368
13065,,54360-359
13066,,72847-958
13067,,38036-691
13068,,06393-915
13069,,15027-668
13070,,12170-683
13071,,41735-268
13072,,72323-153
13073,,27587-940
13074,,91062-062
13075,,33679-334
13076,,92577-201
13077,,92028-116
13078,,48643-704
13079,,56985-640
13080,,76814-668
13081,,76048-360
13082,,39120-675
13083,,81328-276
13084,,72814-506
13085,,93682-501
13086,,76076-278
13087,,98310-852
13088,,02541-265
13089,,74834-016
13090,,73385-398
13091,,85988-776
13092,,21125-710
13093,,50123-997
13094,,63353-274
13095,,03399-145
13096,,21122-344
13097,,84532-461
13098,,61652-252
13099,,09675-293
13100,,12123-905
13101,,36232-858
13102,,95645-841
13103,,64912-189
13104,,99751-065
13105,,82479-798
13106,,54797-738
13107,,21998-698
13108,,49721-134
13109,,04563-061
13110,,74470-719
13111,,10043-100
13112,,40132-057
13113,,25961-634
13114,,85469-003
13115,,92305-902
13116,,46916-087
13117,,27608-158
13118,,98842-259
13119,,17397-957
13120,,35502-767
13121,,38260-968
13122,,05039-592
13123,,70904-367
13124,,11264-656
13125,,44852-626
13126,,94012-874
13127,,53273-001
13128,,56137-409
13129,,78454-683
13130,,03570-963
13131,,72888-059
13132,,30202-486
13133,,65330-529
13134,,41928-316
13135,,23909-876
13136,,98421-227
13137,,43110-248
13138,,50887-874
13139,,15433-862
13140,,71484-681
13141,,37589-523
13142,,95559-112
13143,,28227-057
13144,,38323-206
13145,,61060-920
13146,,81258-349
13147,,16807-223
13148,,34738-093
13149,,53451-868
13150,,77338-159
13151,,83605-519
13152,,74515-191
13153,,51380-479
13154,,60054-986
13155,,20226-583
13156,,01387-371
13157,,02840-466
13158,,81579-520
13159,,61293-238
13160,,36292-795
13161,,67944-218
13162,,71766-170
13163,,68641-332
13164,,98474-715
13165,,21124-411
13166,,09290-744
13167,,58552-042
13168,,26586-089
13169,,24016-987
13170,,43024-608
13171,,44252-733
13172,,19914-093
13173,,99840-970
13174,,11074-246
13175,,26448-711
13176,,41740-794
13177,,76605-150
13178,,15202-883
13179,,98191-365
13180,,00135-716
13181,,74127-386
13182,,89684-332
13183,,74868-259
13184,,97455-073
13185,,33934-796
13186,,01110-265
13187,,74036-844
13188,,23398-336
13189,,82470-068
13190,,72887-742
13191,,34750-470
13192,,91728-225
13193,,71658-403
13194,,34579-091
13195,,70699-492
13196,,32564-462
13197,,16229-824
13198,,76287-997
13199,,90427-278
13200,,80430-923
13201,,26331-233
13202,,50488-813
13203,,13125-280
13204,,41403-231
13205,,52662-599
13206,,07015-231
13207,,39800-754
13208,,35181-191
13209,,29101-488
13210,,98923-412
13211,,49267-926
13212,,94208-003
13213,,12501-639
13214,,91178-460
13215,,19244-077
13216,,62107-707
13217,,90247-427
13218,,76149-140
13219,,37314-249
13220,,08098-638
13221,,31729-970
13222,,63537-916
13223,,93454-809
13224,,28834-254
13225,,86317-007
13226,,58202-359
13227,,78532-511
13228,,09026-507
13229,,13753-943
13230,,72885-437
13231,,62736-713
13232,,84044-733
13233,,39783-525
13234,,30251-854
13235,,54374-196
13236,,62139-074
13237,,37897-730
13238,,96209-574
13239,,96452-284
13240,,80761-426
13241,,86606-587
13242,,31489-415
13243,,79907-251
13244,,11078-371
13245,,35171-856
13246,,92844-375
13247,,76179-781
13248,,10900-895
13249,,31099-886
13250,,65625-872
13251,,57677-996
13252,,89214-095
13253,,85502-241
13254,,47841-051
13255,,80238-949
13256,,53780-600
13257,,44408-708
13258,,22755-513
13259,,95234-761
13260,,03822-376
13261,,83780-750
13262,,12621-064
13263,,41792-737
13264,,62527-734
13265,,43139-444
13266,,29428-895
13267,,95332-342
13268,,29609-862
13269,,36792-427
13270,,81795-577
13271,,00101-974
13272,,61170-277
13273,,58258-214
13274,,12301-327
13275,,89159-632
13276,,49100-194
13277,,49492-259
13278,,83373-062
13279,,78548-362
13280,,73610-934
13281,,69524-781
13282,,08953-460
13283,,85285-466
13284,,06708-942
13285,,03332-874
13286,,46973-160
13287,,72860-253
13288,,69048-359
13289,,23229-242
13290,,26407-977
13291,,01800-930
13292,,53508-174
13293,,35173-882
13294,,54737-492
13295,,89121-541
13296,,70927-503
13297,,78312-154
13298,,06812-918
13299,,50912-728
13300,,63542-084
13301,,40601-215
13302,,68552-729
13303,,23682-847
13304,,47877-649
13305,,21946-995
13306,,30221-250
13307,,27449-917
13308,,02915-335
13309,,60129-357
13310,,91302-936
13311,,15704-477
13312,,66343-983
13313,,02551-223
13314,,12276-438
13315,,76574-379
13316,,58102-064
13317,,35603-592
13318,,37432-011
13319,,13584-961
13320,,75529-606
13321,,13716-032
13322,,75060-263
13323,,20981-933
13324,,48900-607
13325,,92257-786
13326,,08784-546
13327,,64790-024
13328,,29730-968
13329,,55339-145
13330,,61526-635
13331,,85643-992
13332,,22116-978
13333,,61366-382
13334,,62060-872
13335,,33744-181
13336,,18885-402
13337,,55655-481
13338,,40894-686
13339,,72071-124
13340,,48218-644
13341,,06255-739
13342,,90892-357
13343,,25505-254
13344,,28425-045
13345,,82531-283
13346,,13647-007
13347,,66648-589
13348,,02622-574
13349,,50333-257
13350,,27768-240
13351,,56382-545
13352,,51751-226
13353,,99825-047
13354,,23292-876
13355,,94833-114
13356,,38929-377
13357,,86699-147
13358,,92528-446
13359,,38899-122
13360,,73480-450
13361,,87698-971
13362,,32680-684
13363,,23804-984
13364,,53025-083
13365,,17919-391
13366,,70399-776
13367,,98431-655
13368,,91612-065
13369,,50647-658
13370,,88500-963
13371,,18822-850
13372,,92771-654
13373,,67336-135
13374,,96745-721
13375,,74012-755
