,ID_Fabricante,CNPJ,Contato,CEP
5769,4440642986747607689,84.221.797/0001-31,75915338714,33385-153
5770,2101981350294311545,54.857.835/0001-70,19906701265,91694-245
5771,6320972208765411201,82.752.312/0001-91,46958152518,49525-861
5772,5794876302160096998,67.624.317/0001-58,11951987728,32171-892
5773,9549410261121801273,03.782.467/0001-39,31904842999,50420-274
5774,5378232533012593548,82.662.301/0001-35,66912991177,87851-970
5775,4114062854158297667,43.059.907/0001-56,63917693207,55224-373
5776,5627531176931505679,86.712.682/0001-35,82928841551,57459-985
5777,3325350923053481832,45.652.111/0001-92,33990593001,60535-190
5778,4339137531556082714,23.677.580/0001-44,16988145210,01740-617
5779,3491244836943066909,59.249.714/0001-47,18920336185,65847-661
5780,8582291493468506580,09.282.622/0001-29,66947408595,66116-249
5781,2000036406019506540,79.362.607/0001-57,61992891756,63459-605
5782,1237986759471537986,69.571.963/0001-62,46947715743,86807-223
5783,8406490296950106185,03.077.265/0001-89,65917074346,68655-206
5784,7490142364689138038,73.160.254/0001-66,34951513853,49156-045
5785,7064470557251361544,46.382.168/0001-01,43930640214,86703-437
5786,3032456817083920001,59.848.147/0001-75,74957369887,75754-394
5787,9837147942767794433,96.129.889/0001-59,73926728642,13537-934
5788,1822655269569734492,98.137.922/0001-74,69919013257,29193-774
5789,8931956113768799748,09.852.813/0001-39,42997048981,70740-092
5790,7666529603154910266,84.859.788/0001-68,75922975896,50688-243
5791,5276658311478482427,15.184.711/0001-93,15983455109,06084-184
5792,4711905249938765958,90.418.688/0001-69,81910905011,21777-199
5793,9042719419035099904,66.544.550/0001-20,71922673188,31595-838
5794,8607647056046277113,25.657.585/0001-48,21964660647,00201-510
5795,4969381784067694809,55.535.640/0001-88,43923522844,48065-356
5796,2557657147410773638,04.498.462/0001-26,51952539968,40322-281
5797,5562763045788111324,74.008.104/0001-46,74990896989,11355-719
5798,9427977488030964362,25.707.075/0001-23,69980035174,65796-010
5799,9791456609403738689,37.074.060/0001-91,68928347011,15575-399
5800,6904019249183354815,74.151.756/0001-21,82946305132,17436-061
5801,5215003782939552786,25.063.959/0001-94,46909066980,86414-898
5802,2476188633175715316,66.352.219/0001-29,91966656840,20757-915
5803,4876792279215546072,99.739.671/0001-63,47939408661,56432-532
5804,8514781386767925924,81.113.047/0001-14,66939957206,28050-166
5805,5490914704821988580,86.288.521/0001-12,22906744859,27374-207
5806,2842826092858813399,67.988.443/0001-49,27938726612,98603-574
5807,5566002045350083632,56.815.843/0001-06,32968089455,60660-260
5808,2771884372768516168,67.465.619/0001-31,15903569160,66744-362
5809,1478670061544743291,19.284.916/0001-85,35949399722,50867-546
5810,8440068763975341358,29.374.984/0001-48,35920020887,77247-228
5811,2410944724685190793,94.676.084/0001-57,41994011245,82134-149
5812,6574218043386129623,36.263.749/0001-70,84931908283,18726-658
5813,2135423732886662044,32.254.896/0001-37,66984997242,07296-636
5814,5616216834783757908,41.701.016/0001-93,66926566661,19712-794
5815,8937692412462102865,20.750.780/0001-81,86963721516,94809-586
5816,9901328721619854522,27.918.650/0001-42,37930281759,84988-330
5817,8204750859352607602,48.014.428/0001-68,41925728447,32794-193
5818,5075037769504563623,36.810.616/0001-85,27909324886,73179-459
5819,5773797253740349742,97.965.359/0001-08,45991662057,31165-154
5820,1853509489261664824,92.957.555/0001-28,47918399092,81875-846
5821,9942294351073280994,65.966.398/0001-21,11945221508,29357-123
5822,1646361730325976250,02.146.810/0001-44,49989680756,36977-600
5823,7327540414069166896,36.051.949/0001-00,15993276729,69955-413
5824,4812295463883739772,00.941.081/0001-99,85947838896,44989-881
5825,4886418886762527020,82.194.413/0001-60,44945915607,53732-321
5826,1072472938690315628,22.859.043/0001-45,55975768060,20772-915
5827,3756312871930680150,17.923.265/0001-58,37931236812,99560-030
5828,3814957474053754901,15.623.168/0001-48,53914231809,56117-939
5829,4951312279535234781,51.039.971/0001-56,24987149770,83873-253
5830,2926110787435792927,86.008.134/0001-37,45918297425,79079-508
5831,1539397853547584425,67.082.560/0001-37,35936481409,95591-424
5832,8345347525617739839,94.450.005/0001-69,55921714791,00843-829
5833,1566479328026813816,60.781.870/0001-30,92943715968,43715-652
5834,3483638615659750610,01.376.405/0001-16,16923121046,12816-189
5835,5093011597338413051,85.704.372/0001-25,84906808852,41157-185
5836,6007628860553106451,06.877.047/0001-94,44998826877,44069-866
5837,9380223909380746372,96.447.907/0001-54,94978707291,44782-879
5838,2368191918016649582,72.926.263/0001-64,24987769770,50272-780
5839,4382373428412465097,35.045.704/0001-33,95929861600,77162-435
5840,1603849234044389904,17.938.223/0001-13,53902168714,17903-739
5841,7347618102486943442,66.478.771/0001-08,54993596361,39050-354
5842,1802504467740918350,78.998.223/0001-86,74957642654,53134-832
5843,2783654340940955679,61.142.443/0001-13,41965416696,39682-706
5844,3154747386453631688,85.925.418/0001-46,16934421187,35707-173
5845,4191180900253149601,70.190.381/0001-21,73981248381,53445-138
5846,9664785489963807621,85.569.417/0001-17,37981072554,34696-799
5847,3210754044406865886,31.864.432/0001-13,61960649299,54144-346
5848,8014568225648922579,89.120.554/0001-76,86956047902,73445-382
5849,4848346303615502831,88.029.316/0001-33,38956938335,18178-012
5850,9637411217756542143,07.381.399/0001-91,15905758585,26925-622
5851,1210136678949497794,57.298.958/0001-16,14930493280,99196-180
5852,3569571701238877807,29.181.402/0001-58,81991944208,11359-524
5853,6231222605027001310,40.606.893/0001-31,81967912014,41823-073
5854,2349842716582898631,46.185.835/0001-10,51912662520,45688-095
5855,3677944667596271311,54.783.823/0001-48,61904001534,71092-245
5856,6622072437566089611,09.454.239/0001-82,69930945646,67987-660
5857,3347951454740672247,05.476.796/0001-17,92982048553,33010-883
5858,1287716118062847791,19.186.692/0001-18,51938383731,95721-017
5859,8590082950039767787,62.194.361/0001-51,42980844347,86052-587
5860,5548482090832612586,97.651.387/0001-31,64907931932,35479-190
5861,9631097223277769383,40.803.965/0001-98,88941476779,87925-213
5862,9318074716113588816,23.573.751/0001-00,47904010487,73340-415
5863,2266370278326095543,76.039.226/0001-18,42910365202,19457-626
5864,6940086319249531798,56.088.808/0001-44,12996228033,89566-727
5865,5288291905427720800,94.104.910/0001-57,51921611895,39140-339
5866,6394557232044296512,79.685.479/0001-50,27988406572,56969-226
5867,7165862413621232457,25.213.071/0001-63,35980163716,27006-056
5868,8584939718142841362,72.160.763/0001-41,18966281119,89248-632
5869,5315766423225443165,17.406.699/0001-00,64968157980,03237-194
5870,8234836037107360134,69.914.669/0001-64,69947869401,15429-835
5871,8303886336553472249,50.497.017/0001-29,51982968418,47989-374
5872,9736865726522862898,87.890.897/0001-37,12996676138,44623-390
5873,9525219450412505604,03.083.308/0001-48,43996641727,58740-691
5874,2071465970054664092,03.363.006/0001-90,32962770111,99529-156
5875,8424181296975861775,22.780.109/0001-13,54954787431,93933-037
5876,4883125891232483369,75.267.697/0001-06,93926084548,83681-195
5877,3191430617052190997,54.384.576/0001-11,47970836322,34171-251
5878,4440932885000502183,79.090.159/0001-21,98953835470,74296-804
5879,3262168454775656722,70.419.924/0001-93,53912541130,98670-021
5880,3352518405117780017,26.598.543/0001-77,99954965463,57933-290
5881,5249731146918838439,01.748.157/0001-38,48946322649,02434-567
5882,8719770408536295307,50.110.553/0001-34,65971690667,63772-934
5883,2086732193316604760,40.339.631/0001-85,27905757976,83788-139
5884,3235436666569187457,86.454.919/0001-99,51964901813,42602-468
5885,8368341295241763103,48.545.179/0001-70,81986782506,84260-000
5886,9321165139041079969,10.056.831/0001-09,96951457637,20448-228
5887,6338044836787772342,50.330.380/0001-50,34978633850,07681-355
5888,3296590059314116310,22.143.781/0001-44,96922526510,68365-454
5889,6444900412748928569,52.608.653/0001-24,24991914528,90467-830
5890,1329323021499347320,76.918.633/0001-07,48991804519,26413-526
5891,6822285372136495909,29.557.876/0001-08,33952383557,26301-712
5892,6520883514290358701,10.457.073/0001-51,93971182772,25969-914
5893,5488636844381929317,10.495.022/0001-38,27972447985,09738-481
5894,9954062179638489409,01.478.372/0001-24,69938494070,88704-983
5895,7902917047877534432,49.455.705/0001-70,99999481855,83675-388
5896,9630467247254652072,22.902.008/0001-18,83952098089,58554-934
5897,3158637671311911032,58.804.899/0001-71,54911145168,21921-449
5898,2823443715262661420,76.309.205/0001-60,79994700218,82701-372
5899,9504061248419115388,86.823.610/0001-56,61956903043,55306-836
5900,5631271832961183199,74.717.695/0001-46,85972313841,58439-999
5901,2479255164075630171,41.473.795/0001-21,34963046731,04147-452
5902,3339960690561427044,74.521.645/0001-91,87991471864,66403-760
5903,5567832214325130876,49.637.153/0001-77,67963360301,41273-588
5904,1678081789897159001,24.002.785/0001-72,49971084374,51392-983
5905,1010833937056444740,98.456.427/0001-00,82988667501,94989-605
5906,1719024085989924696,10.228.313/0001-64,15956520415,22864-812
5907,6769481399952647076,22.535.004/0001-89,27976869682,00253-663
5908,1793789055026022438,78.074.063/0001-74,95973126951,69186-915
5909,9322434096998480312,08.091.273/0001-40,85957916210,75917-954
5910,1531355663463234571,14.815.294/0001-61,54968251798,18837-858
5911,7407628111294901732,13.625.146/0001-79,95948663371,27893-657
5912,4609314533938350469,60.993.106/0001-95,19919762765,26524-586
5913,4265832654095632204,62.030.611/0001-67,22997112401,31679-416
5914,4007506943829400459,56.818.000/0001-47,85961743231,20382-619
5915,8520521937904630827,69.094.890/0001-83,65909945751,66154-597
5916,8664760020978057666,30.101.236/0001-87,15963705536,65718-531
5917,5338808457584648707,08.257.358/0001-00,28907952458,07603-822
5918,4588080129664563739,76.856.916/0001-48,54997679361,69809-130
5919,5605466599826481833,97.526.082/0001-47,13979273023,48888-747
5920,2088111122294182112,13.533.568/0001-66,71900493918,30290-640
5921,4465091446031742630,46.259.452/0001-44,92910513953,73897-154
5922,8863850968269393744,32.554.857/0001-97,38923838804,20973-028
5923,4450643468731787309,63.104.216/0001-44,73909324557,40362-720
5924,3041371074734741939,34.565.511/0001-97,61915099617,99067-345
5925,3920038315954557669,88.405.372/0001-81,44960318365,29806-098
5926,1950738393455254249,85.359.151/0001-47,91932155403,85486-264
5927,1857355813684482829,22.800.090/0001-20,98920799498,96070-763
5928,2906826659078167203,10.187.943/0001-87,68987023644,37441-415
5929,4119177328750768615,54.805.029/0001-55,89977334321,99353-821
5930,6661977678327618224,93.905.417/0001-39,31952498230,44351-287
5931,2384757614791222938,58.742.796/0001-91,66904651183,44672-227
5932,5808979753092791566,09.861.000/0001-94,44926663453,82893-369
5933,7937648517284129867,72.026.202/0001-67,44967898000,62176-580
5934,5310838187427557702,97.425.136/0001-53,91979482096,59418-133
5935,2966823947677984714,63.979.122/0001-60,75983478888,74716-756
5936,7874250120707903821,57.010.367/0001-97,53902594382,83789-075
5937,6126954442747303822,21.712.768/0001-48,16965090871,85918-960
5938,6333374980685098821,23.418.795/0001-13,94954341083,53367-017
5939,8144823175667963040,70.278.305/0001-75,75950209680,14455-587
5940,4709939506884719839,78.708.187/0001-48,86960320970,63885-933
5941,5673924045930089850,40.701.417/0001-15,74911719825,84134-187
5942,3627508550522025586,29.659.138/0001-70,45959897785,37141-961
5943,8534673498222047828,43.659.564/0001-69,95964245262,72815-734
5944,3082968838366261184,17.386.198/0001-02,24997746046,28999-565
5945,7076982948242006865,97.673.721/0001-90,24988858560,40505-489
5946,7295339570767333262,76.970.561/0001-61,51924566472,55804-158
5947,2737391105458805744,17.558.611/0001-67,61927354078,87156-542
5948,1619636109887505313,89.853.805/0001-63,19909382850,13438-944
5949,7849967147228184483,02.411.708/0001-70,69903089303,44568-901
5950,4741995788984757560,59.136.757/0001-64,19967662530,23433-743
5951,4892783108043117441,51.980.147/0001-70,55973294562,23913-899
5952,8108506654265660566,90.646.697/0001-99,44929830582,99615-702
5953,6650459031282771115,50.718.139/0001-90,96949456318,12135-615
5954,2000797243364745314,41.130.698/0001-53,77936539388,36480-134
5955,7743876467910094982,59.230.098/0001-61,81916630979,00790-423
5956,1181160486260701879,73.492.081/0001-36,44921218858,08386-973
5957,4161234416049300188,72.530.598/0001-35,21942060973,32541-769
5958,1852670658809396631,19.654.163/0001-70,69955593444,20624-798
5959,9239691890801059351,07.317.888/0001-89,44928651450,65159-694
5960,7448579310108754680,12.634.904/0001-18,64980664432,33112-047
5961,9581402123552635931,72.658.493/0001-85,11919283617,58203-544
5962,4751886240547655429,39.918.183/0001-24,42912752719,51313-531
5963,7277466706579225062,03.272.771/0001-58,32948345921,86733-188
5964,7553983422225411136,08.080.054/0001-47,81912327227,88083-895
5965,5461217507154530865,70.657.241/0001-90,63969836422,22733-592
5966,9810543358824852715,23.730.973/0001-71,69938788949,62474-508
5967,4298718295835081753,87.071.044/0001-39,44944054456,38414-581
5968,1336051213118130420,35.358.435/0001-76,66900141964,06007-985
5969,3041391088761992139,87.919.527/0001-99,71963937786,68988-939
5970,2715709096791785118,72.763.856/0001-82,71904023848,23630-789
5971,6717723048681392020,49.777.603/0001-71,77927376393,49153-702
5972,5709683862188515531,73.105.777/0001-18,63902978309,74700-267
5973,2238809714542244268,44.946.849/0001-78,55957783931,82655-873
5974,2757746119508033206,62.508.357/0001-80,12940220748,33679-666
5975,8799761218559814419,72.717.055/0001-25,83920774960,42597-781
5976,7184224015653648521,70.301.646/0001-28,55931857674,76280-435
5977,7784240640364799852,23.666.726/0001-98,46987222048,48133-619
5978,1599310794355428068,30.048.953/0001-82,18958729988,37607-425
5979,3644035591778439403,00.681.408/0001-37,33904892718,04959-344
5980,1407870872931464795,78.683.917/0001-89,35900744797,78210-043
5981,4487111556939202682,15.310.608/0001-97,15981824116,04148-381
5982,1588989161923183293,97.434.753/0001-37,22938502077,75959-246
5983,2316861745986460737,33.469.983/0001-35,21986967312,74802-475
5984,5898865046719412269,49.607.590/0001-04,34926766390,63030-130
5985,8289570889442889078,64.421.577/0001-34,51911853764,30631-778
5986,5236722567121844612,45.042.762/0001-36,45921367444,18994-374
5987,4987404774691739683,24.623.588/0001-26,18918318302,57906-544
5988,2784959871040386199,24.247.081/0001-90,32909239982,82949-034
5989,2746942454756643542,70.014.251/0001-24,91913432359,62472-699
5990,3534058323408201821,21.711.310/0001-65,55927317557,71524-632
5991,3742511567713219888,30.990.589/0001-34,93944633024,23000-361
5992,7838874483886911959,79.931.887/0001-02,65981300672,00280-355
5993,9523835976923953303,99.596.290/0001-86,86921846116,41732-998
5994,8842554256495186710,97.418.444/0001-53,21964405887,17803-268
5995,6302876785664005733,00.069.870/0001-80,74930409391,78048-306
5996,7231237418357884647,76.264.283/0001-63,92960361806,59262-854
5997,3707171293012371149,73.226.518/0001-51,65999350809,69838-383
5998,1160067002785321873,00.086.293/0001-50,42948644401,74356-590
5999,8725899784553369706,27.758.487/0001-85,79998946839,52038-614
6000,1989597177724859005,34.966.448/0001-50,88919502050,45882-608
6001,1158111103913008604,63.639.542/0001-95,48903564612,43572-392
6002,3476164521680956912,11.658.538/0001-37,16915688052,60803-954
6003,7554746186929064308,46.942.923/0001-43,85943557315,33458-857
6004,1226068747609258423,03.764.660/0001-06,75925155520,78077-246
6005,9454247829362795855,97.596.868/0001-47,32928155781,22187-744
6006,9141149046877779242,00.592.302/0001-30,74945491164,20657-602
6007,4182767765260900043,59.550.818/0001-56,85905744452,39465-623
6008,1773057939253630361,55.957.305/0001-22,13967240151,29474-405
6009,2498314321777202785,85.875.361/0001-55,22999436113,18447-505
6010,4809945320053848768,13.966.291/0001-95,47945708523,81183-835
6011,9160873276902303739,00.689.319/0001-57,96957788249,01120-712
6012,4063141267558103516,42.151.704/0001-92,21927961129,18127-116
6013,5348923460255282736,33.080.893/0001-33,12922314409,04125-594
6014,2335105599930114900,93.823.915/0001-13,45977242391,00529-077
