marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
razer,2011,8,14,16,sim,6,1,88,QUADHD,OLED,não,250,500,jogos_premium,14657
xiaomi,2019,8,9,8,não,0,2,538,FULLHD,AMOLED,não,0,250,premium,24958
huawei,2018,4,7,16,não,0,2,472,4K,OLED,não,0,1000,premium,18484
apple,2010,4,4,8,não,0,3,501,QUADHD,AMOLED,não,250,250,premium,24532
hp,2017,8,11,6,não,0,2,509,FULLHD,TN,não,0,250,ultraportatil,13638
asus,2022,12,14,8,não,0,2,506,FULLHD,IPS,não,0,2000,ultraportatil,20833
xiaomi,2021,12,17,8,não,0,2,557,4K,OLED,não,0,500,premium,23544
asus,2012,2,2,4,não,0,2,566,FULLHD,VA,não,0,500,ultraportatil,19697
apple,2022,10,13,16,não,0,2,546,FULLHD,AMOLED,não,0,1000,premium,24415
huawei,2023,4,5,8,não,0,2,570,4K,OLED,não,0,2000,premium,23655
xiaomi,2022,10,14,16,não,0,3,454,4K,OLED,não,0,1000,premium,15337
acer,2017,10,13,32,não,0,2,518,FULLHD,IPS,não,0,250,ultraportatil,15109
razer,2019,12,17,16,não,0,2,420,QUADHD,AMOLED,não,0,2000,premium,25259
razer,2022,8,10,8,não,0,2,486,QUADHD,AMOLED,não,0,500,premium,18961
lenovo,2022,10,19,12,sim,6,4,59,4K,VA,não,0,250,jogos_intermediarios,9947
xiaomi,2023,4,4,16,não,0,2,534,FULLHD,AMOLED,não,0,500,premium,21223
apple,2011,10,13,16,não,0,2,584,4K,AMOLED,não,2000,250,premium,18449
lenovo,2015,8,15,8,não,0,3,332,FULLHD,AMOLED,sim,0,250,2em1,12264
acer,2022,10,19,16,sim,8,4,71,QUADHD,IPS,não,0,500,jogos_intermediarios,10127
samsung,2011,6,9,12,não,0,3,40,FULLHD,AMOLED,sim,1000,250,2em1,8094
xiaomi,2018,8,16,16,não,0,3,505,FULLHD,AMOLED,não,0,250,premium,19495
asus,2010,4,6,4,não,0,3,562,FULLHD,IPS,não,250,2000,ultraportatil,16589
hp,2018,4,8,8,sim,4,1,85,FULLHD,IPS,não,0,250,jogos_entrada,6701
asus,2020,6,12,32,não,0,2,256,HD,IPS,não,1000,0,entrada,8419
positivo,2017,10,19,32,não,0,3,289,HD,TN,não,250,0,entrada,8128
hp,2012,4,6,16,não,0,3,504,FULLHD,TN,não,0,500,ultraportatil,16401
apple,2020,12,13,8,não,0,2,434,FULLHD,AMOLED,não,0,500,premium,23157
apple,2013,6,8,16,não,0,2,532,QUADHD,OLED,não,1000,250,premium,19997
positivo,2012,6,11,6,não,0,2,213,HD,TN,não,500,0,entrada,6855
asus,2012,6,12,16,não,0,4,253,HD,IPS,não,0,250,entrada,7949
apple,2012,8,14,8,não,0,3,497,4K,OLED,não,500,250,premium,23660
xiaomi,2018,4,6,8,não,0,3,590,FULLHD,AMOLED,não,0,250,premium,24310
positivo,2012,4,5,16,não,0,3,272,HD,TN,não,250,0,entrada,7827
xiaomi,2020,4,8,16,não,0,2,471,QUADHD,OLED,não,0,250,premium,14530
apple,2022,10,20,16,não,0,2,567,QUADHD,OLED,não,0,250,premium,23940
samsung,2018,8,10,64,não,0,3,288,FULLHD,AMOLED,sim,0,1000,2em1,13612
hp,2019,10,16,12,sim,2,4,110,FULLHD,TN,não,0,500,jogos_entrada,8577
dell,2018,4,4,8,não,0,3,549,4K,OLED,não,0,1000,premium,18652
asus,2015,10,11,12,não,0,2,575,FULLHD,OLED,não,0,2000,ultraportatil,18114
huawei,2017,10,11,16,não,0,2,592,FULLHD,AMOLED,não,0,250,premium,22383
huawei,2023,10,11,16,não,0,2,595,FULLHD,AMOLED,não,0,2000,premium,21584
razer,2019,4,4,16,sim,6,4,50,QUADHD,AMOLED,não,0,1000,jogos_premium,16821
dell,2022,6,9,6,não,0,2,106,HD,TN,não,0,250,intermediario,6158
asus,2015,12,24,8,não,0,2,492,FULLHD,IPS,sim,0,250,premium,18319
apple,2018,8,12,16,não,0,3,400,QUADHD,OLED,não,0,500,premium,14415
positivo,2019,6,10,32,não,0,3,236,HD,IPS,não,250,0,entrada,6945
dell,2012,12,16,16,sim,6,1,167,FULLHD,OLED,não,500,2000,jogos_intermediarios,12840
positivo,2016,8,15,12,não,0,1,170,HD,IPS,não,0,2000,entrada,7480
xiaomi,2014,12,14,16,não,0,3,537,FULLHD,OLED,não,2000,250,premium,19359
asus,2017,6,12,12,não,0,2,287,FULLHD,AMOLED,sim,0,500,2em1,12522
samsung,2012,12,14,16,não,0,3,489,FULLHD,AMOLED,sim,0,250,premium,19478
positivo,2023,6,10,64,não,0,4,134,HD,TN,não,250,2000,entrada,8239
samsung,2010,10,14,32,sim,6,4,178,4K,OLED,não,2000,1000,jogos_premium,24095
acer,2012,8,14,16,não,0,2,416,4K,OLED,não,1000,250,premium,22911
xiaomi,2020,12,23,16,não,0,3,598,FULLHD,OLED,não,0,500,premium,25822
asus,2019,12,13,32,não,0,2,559,FULLHD,OLED,não,0,250,ultraportatil,17973
asus,2017,8,14,64,não,0,2,583,FULLHD,TN,não,0,500,ultraportatil,21504
acer,2018,6,11,12,sim,2,1,185,FULLHD,TN,não,0,1000,jogos_entrada,8763
hp,2015,10,18,8,sim,2,4,128,FULLHD,TN,não,0,250,jogos_entrada,7622
huawei,2010,12,17,16,não,0,2,547,QUADHD,OLED,não,0,500,premium,25841
acer,2011,6,8,8,não,0,2,290,HD,OLED,não,500,0,intermediario,10290
positivo,2012,4,4,6,não,0,2,267,HD,IPS,não,0,2000,entrada,8473
huawei,2011,6,8,8,não,0,2,407,4K,AMOLED,não,500,250,premium,14315
razer,2010,6,9,16,sim,6,1,131,QUADHD,OLED,não,0,1000,jogos_premium,13339
dell,2019,12,18,8,sim,4,4,178,FULLHD,TN,não,0,500,jogos_entrada,9203
razer,2019,8,15,8,não,0,3,436,4K,AMOLED,não,0,2000,premium,20789
apple,2016,12,17,16,não,0,2,507,4K,AMOLED,não,0,1000,premium,24751
dell,2018,8,15,32,não,0,2,108,HD,IPS,não,1000,0,entrada,5759
samsung,2010,6,8,2,não,0,3,442,HD,TN,não,1000,0,entrada,9471
positivo,2017,10,16,12,não,0,3,151,HD,TN,não,250,0,entrada,6365
samsung,2014,6,10,16,não,0,3,259,HD,IPS,não,0,250,intermediario,8675
hp,2011,2,3,16,não,0,3,527,FULLHD,OLED,não,1000,1000,ultraportatil,15262
hp,2021,12,23,12,sim,4,4,44,QUADHD,IPS,não,0,250,jogos_intermediarios,9087
razer,2023,4,7,8,não,0,3,528,FULLHD,OLED,não,0,2000,premium,16024
asus,2013,6,8,16,não,0,1,322,HD,TN,não,0,250,entrada,8435
acer,2016,8,13,12,sim,6,1,52,4K,OLED,não,0,500,jogos_intermediarios,11345
apple,2018,6,10,16,não,0,3,517,FULLHD,AMOLED,não,0,1000,premium,16378
asus,2017,4,8,12,não,0,3,117,FULLHD,IPS,sim,0,500,2em1,11573
huawei,2019,8,11,16,não,0,3,585,4K,AMOLED,não,0,250,premium,20902
huawei,2020,6,10,8,não,0,2,522,4K,AMOLED,não,0,250,premium,24477
asus,2015,8,14,2,não,0,3,120,FULLHD,IPS,sim,0,250,2em1,7560
lenovo,2021,4,5,8,não,0,3,267,FULLHD,IPS,sim,0,250,2em1,9455
asus,2018,6,12,8,não,0,1,440,HD,IPS,não,250,0,entrada,10581
asus,2018,8,9,4,não,0,2,457,HD,OLED,não,500,0,intermediario,13313
samsung,2022,4,8,4,não,0,2,551,FULLHD,IPS,não,0,250,ultraportatil,18278
xiaomi,2015,4,6,8,não,0,2,535,QUADHD,AMOLED,não,0,250,premium,18988
asus,2011,4,7,12,não,0,2,186,FULLHD,AMOLED,sim,2000,250,2em1,10443
apple,2010,12,22,8,não,0,2,463,FULLHD,OLED,não,2000,250,premium,17033
hp,2021,10,11,8,sim,2,4,122,FULLHD,VA,não,0,1000,jogos_entrada,9626
samsung,2018,8,9,8,não,0,2,193,HD,TN,não,0,250,entrada,5857
razer,2017,6,7,16,sim,6,4,96,QUADHD,OLED,não,0,250,jogos_premium,16311
asus,2014,8,9,32,não,0,3,296,HD,IPS,não,1000,0,entrada,8172
hp,2013,8,8,16,sim,4,4,164,QUADHD,VA,não,1000,1000,jogos_intermediarios,11005
lenovo,2013,4,6,4,não,0,4,560,HD,VA,não,2000,0,intermediario,13972
hp,2022,8,12,12,sim,2,4,91,FULLHD,VA,não,0,250,jogos_entrada,8723
apple,2018,4,6,8,não,0,3,463,4K,AMOLED,não,0,500,premium,21315
razer,2021,10,13,16,não,0,3,567,FULLHD,OLED,não,0,250,premium,24055
acer,2015,8,9,4,não,0,2,528,FULLHD,OLED,não,0,250,ultraportatil,17872
hp,2023,4,5,64,não,0,3,507,FULLHD,OLED,não,0,2000,ultraportatil,18182
xiaomi,2013,10,17,16,não,0,3,447,QUADHD,OLED,não,2000,250,premium,24201
samsung,2022,4,7,8,não,0,1,464,HD,VA,não,0,2000,intermediario,13309
samsung,2017,4,4,16,não,0,2,593,QUADHD,AMOLED,sim,0,1000,premium,19773
xiaomi,2022,10,19,16,não,0,3,570,QUADHD,AMOLED,não,0,500,premium,24064
huawei,2022,10,15,16,não,0,3,403,QUADHD,AMOLED,não,0,250,premium,23764
dell,2017,10,14,4,não,0,2,505,FULLHD,OLED,não,0,500,ultraportatil,18386
dell,2021,8,13,32,não,0,2,512,FULLHD,IPS,sim,0,250,2em1,17665
xiaomi,2022,12,12,8,não,0,3,416,4K,AMOLED,não,0,250,premium,17473
huawei,2023,12,16,8,não,0,3,400,FULLHD,AMOLED,não,0,1000,premium,14280
apple,2017,6,7,16,não,0,3,522,FULLHD,AMOLED,não,0,500,premium,21328
positivo,2011,6,6,12,não,0,1,239,HD,IPS,não,0,250,entrada,7653
huawei,2023,8,13,16,não,0,3,424,4K,OLED,não,0,1000,premium,14869
xiaomi,2017,10,10,8,não,0,2,521,4K,OLED,não,0,2000,premium,21377
acer,2013,4,5,2,não,0,3,507,FULLHD,VA,não,0,250,ultraportatil,17994
asus,2023,10,10,6,não,0,3,526,FULLHD,TN,não,0,250,ultraportatil,15280
positivo,2011,4,8,2,não,0,3,84,HD,IPS,não,500,0,entrada,4883
acer,2019,12,23,64,não,0,2,577,FULLHD,TN,não,0,500,ultraportatil,20684
xiaomi,2014,12,17,8,não,0,2,440,4K,OLED,não,0,1000,premium,17929
samsung,2017,10,17,8,sim,2,1,138,FULLHD,TN,não,0,250,jogos_entrada,7738
hp,2011,6,9,12,sim,2,2,148,FULLHD,IPS,não,250,1000,jogos_entrada,8122
razer,2010,8,16,32,sim,6,2,164,4K,OLED,não,1000,1000,jogos_premium,17642
asus,2022,10,15,16,não,0,2,446,FULLHD,IPS,sim,0,1000,2em1,13587
apple,2014,6,9,16,não,0,3,564,4K,AMOLED,não,1000,250,premium,23966
samsung,2023,12,16,2,não,0,3,569,FULLHD,IPS,não,0,2000,ultraportatil,16535
razer,2016,10,20,8,não,0,3,508,4K,AMOLED,não,0,250,premium,21029
xiaomi,2014,6,6,16,não,0,3,505,QUADHD,AMOLED,não,2000,250,premium,20571
apple,2018,10,18,16,não,0,2,519,4K,OLED,não,0,2000,premium,21682
xiaomi,2022,10,11,16,não,0,2,548,QUADHD,AMOLED,não,0,1000,premium,17221
asus,2021,4,6,4,não,0,2,354,FULLHD,AMOLED,sim,0,500,2em1,11374
samsung,2023,10,16,6,não,0,2,476,FULLHD,IPS,sim,0,500,2em1,16039
acer,2019,10,10,16,sim,6,4,181,4K,AMOLED,não,0,2000,jogos_premium,19585
hp,2022,6,7,4,não,0,3,523,FULLHD,IPS,não,0,250,ultraportatil,15705
asus,2018,4,6,8,não,0,3,572,QUADHD,IPS,sim,0,1000,premium,16359
apple,2010,4,6,8,não,0,2,404,4K,OLED,não,250,250,premium,15474
dell,2017,10,20,8,não,0,3,118,FULLHD,IPS,sim,0,250,2em1,11723
dell,2015,12,20,16,sim,6,1,142,QUADHD,OLED,não,0,500,jogos_premium,20179
xiaomi,2019,12,16,8,não,0,3,586,FULLHD,AMOLED,não,0,2000,premium,22640
lenovo,2014,6,12,16,não,0,2,588,FULLHD,AMOLED,não,500,250,premium,24953
acer,2010,2,4,2,não,0,2,61,FULLHD,AMOLED,sim,1000,250,2em1,7101
apple,2018,8,13,8,não,0,3,567,4K,OLED,não,0,500,premium,26513
xiaomi,2018,4,7,16,não,0,3,527,QUADHD,AMOLED,não,0,250,premium,21236
asus,2013,4,4,12,não,0,3,535,FULLHD,IPS,sim,2000,250,2em1,14202
huawei,2011,6,11,8,não,0,2,487,QUADHD,OLED,não,0,250,premium,22038
hp,2015,6,12,8,sim,4,1,62,FULLHD,VA,não,0,500,jogos_entrada,8440
asus,2017,4,4,16,não,0,2,513,QUADHD,AMOLED,não,0,2000,premium,22985
xiaomi,2023,12,12,16,não,0,3,598,4K,OLED,não,0,2000,premium,18398
apple,2018,10,17,8,não,0,2,405,FULLHD,OLED,não,0,250,premium,19364
huawei,2023,4,5,8,não,0,2,583,QUADHD,OLED,não,0,1000,premium,19171
apple,2012,4,8,8,não,0,3,411,4K,AMOLED,não,0,1000,premium,22625
positivo,2016,10,13,32,não,0,2,141,HD,IPS,não,500,0,entrada,5996
lenovo,2012,4,6,4,não,0,2,531,FULLHD,AMOLED,sim,250,250,2em1,15097
positivo,2023,12,20,12,não,0,4,179,HD,TN,não,250,500,entrada,7489
xiaomi,2014,8,9,8,não,0,3,450,FULLHD,OLED,não,500,250,premium,15801
huawei,2019,6,9,16,não,0,3,592,QUADHD,OLED,não,0,500,premium,26646
samsung,2022,6,7,12,sim,6,4,62,4K,IPS,não,0,500,jogos_intermediarios,9227
razer,2021,6,7,8,não,0,3,570,QUADHD,AMOLED,não,0,250,premium,19143
samsung,2016,4,8,8,sim,4,3,80,FULLHD,VA,não,0,250,jogos_entrada,6475
razer,2020,10,10,8,não,0,3,558,4K,OLED,não,0,500,premium,22355
dell,2022,10,20,16,sim,6,4,37,QUADHD,OLED,não,0,250,jogos_premium,11885
razer,2019,4,5,16,não,0,3,495,FULLHD,AMOLED,não,0,2000,premium,25271
razer,2010,10,10,8,não,0,3,413,QUADHD,OLED,não,2000,250,premium,17557
positivo,2019,8,16,6,não,0,4,232,HD,TN,não,0,500,entrada,7925
positivo,2023,6,6,4,não,0,2,285,HD,IPS,não,1000,2000,entrada,8768
lenovo,2014,6,8,8,sim,4,2,34,FULLHD,IPS,não,250,500,jogos_entrada,7393
asus,2020,10,12,8,não,0,3,590,FULLHD,IPS,não,0,500,ultraportatil,18976
positivo,2016,4,6,16,não,0,2,246,HD,TN,não,0,1000,entrada,7117
asus,2018,6,9,16,não,0,3,517,4K,AMOLED,sim,0,250,premium,20661
razer,2010,12,18,16,sim,6,1,158,4K,AMOLED,não,250,125,jogos_premium,18459
razer,2016,8,14,32,sim,6,2,105,FULLHD,OLED,não,0,250,jogos_premium,17991
acer,2019,8,12,8,sim,2,4,136,FULLHD,VA,não,0,500,jogos_entrada,7731
acer,2014,8,16,8,sim,2,4,188,FULLHD,VA,não,500,500,jogos_entrada,10284
samsung,2010,2,2,12,sim,4,2,99,FULLHD,IPS,não,2000,125,jogos_entrada,7860
dell,2017,4,6,32,não,0,2,582,FULLHD,VA,não,0,1000,ultraportatil,21440
samsung,2010,4,6,16,não,0,1,269,HD,TN,não,500,0,entrada,7646
asus,2019,4,8,16,não,0,2,542,FULLHD,AMOLED,sim,0,250,2em1,17688
dell,2020,4,7,6,não,0,3,570,FULLHD,IPS,sim,0,500,2em1,16645
huawei,2011,10,17,16,não,0,2,566,FULLHD,AMOLED,não,1000,250,premium,17803
lenovo,2014,4,8,4,não,0,2,585,FULLHD,IPS,não,500,500,ultraportatil,19736
lenovo,2011,4,5,16,não,0,3,82,HD,IPS,não,500,0,entrada,3985
huawei,2023,4,6,16,não,0,3,562,4K,OLED,não,0,1000,premium,18870
positivo,2018,10,10,64,não,0,3,216,HD,IPS,não,0,2000,entrada,8831
acer,2020,10,20,32,não,0,2,49,HD,TN,não,1000,0,entrada,4644
acer,2010,4,6,6,não,0,2,503,HD,IPS,não,500,0,entrada,9912
dell,2017,10,12,6,não,0,3,545,HD,TN,não,500,0,entrada,11935
samsung,2016,8,15,12,não,0,2,139,FULLHD,IPS,sim,0,250,2em1,8790
xiaomi,2018,10,10,16,não,0,3,592,4K,AMOLED,não,0,500,premium,20197
lenovo,2014,6,7,2,não,0,2,159,HD,IPS,não,500,0,entrada,5476
lenovo,2016,6,7,16,não,0,2,263,FULLHD,IPS,sim,0,250,2em1,12350
apple,2014,4,6,8,não,0,3,486,QUADHD,OLED,não,0,500,premium,22548
acer,2014,6,12,8,sim,2,4,68,FULLHD,OLED,não,500,2000,jogos_entrada,8560
acer,2019,10,10,12,sim,6,4,199,FULLHD,OLED,não,0,2000,jogos_intermediarios,12551
hp,2015,10,16,16,sim,6,2,174,4K,IPS,não,0,1000,jogos_intermediarios,12522
acer,2018,6,7,6,não,0,2,58,FULLHD,IPS,sim,0,1000,2em1,9562
apple,2010,8,11,8,não,0,2,493,QUADHD,AMOLED,não,0,2000,premium,16388
asus,2016,4,8,16,não,0,3,566,HD,TN,não,250,0,entrada,12084
samsung,2011,2,3,8,sim,4,1,91,FULLHD,IPS,não,2000,125,jogos_entrada,7188
razer,2016,6,10,8,não,0,3,588,FULLHD,AMOLED,não,0,500,premium,19940
positivo,2011,6,7,2,não,0,3,208,HD,TN,não,0,250,entrada,6067
positivo,2013,2,3,2,não,0,4,208,HD,IPS,não,1000,0,entrada,6333
hp,2012,6,7,12,sim,6,1,168,FULLHD,VA,não,500,500,jogos_intermediarios,10938
xiaomi,2020,8,16,8,não,0,3,483,FULLHD,AMOLED,não,0,500,premium,16341
lenovo,2023,4,8,32,sim,8,4,69,4K,AMOLED,não,0,250,jogos_premium,12247
lenovo,2011,12,13,16,sim,6,1,122,QUADHD,OLED,não,250,500,jogos_premium,22216
positivo,2015,8,15,2,não,0,4,205,HD,IPS,não,500,0,entrada,6308
acer,2017,12,22,12,sim,6,2,142,4K,TN,não,0,1000,jogos_intermediarios,12743
acer,2011,8,16,12,sim,6,2,110,4K,TN,não,2000,500,jogos_intermediarios,11111
dell,2016,8,16,32,não,0,2,256,FULLHD,IPS,sim,0,1000,2em1,11386
apple,2022,12,15,8,não,0,2,500,FULLHD,OLED,não,0,1000,premium,15509
hp,2017,8,13,16,sim,6,1,99,FULLHD,IPS,não,0,500,jogos_intermediarios,10344
xiaomi,2018,4,5,8,não,0,3,453,4K,AMOLED,não,0,1000,premium,20451
asus,2011,6,6,4,não,0,3,106,HD,IPS,não,250,0,intermediario,6019
asus,2012,4,5,16,não,0,1,167,HD,IPS,não,0,250,entrada,5682
hp,2015,10,15,4,não,0,2,514,FULLHD,OLED,não,0,2000,ultraportatil,16907
hp,2016,6,10,16,não,0,3,524,FULLHD,IPS,não,0,250,ultraportatil,19745
positivo,2014,10,10,2,não,0,1,148,HD,IPS,não,500,0,entrada,5536
positivo,2018,4,4,6,não,0,1,142,HD,TN,não,250,0,entrada,4426
asus,2022,10,16,64,não,0,1,533,HD,TN,não,250,500,entrada,12984
razer,2018,12,15,32,sim,6,1,133,QUADHD,OLED,não,0,250,jogos_premium,22235
xiaomi,2013,8,16,8,não,0,2,555,QUADHD,OLED,não,250,250,premium,19716
xiaomi,2018,12,13,16,não,0,2,418,4K,OLED,não,0,2000,premium,24438
dell,2020,12,12,32,sim,6,4,96,FULLHD,AMOLED,não,0,250,jogos_premium,15827
lenovo,2011,8,15,12,sim,4,4,160,QUADHD,OLED,não,1000,2000,jogos_intermediarios,12216
hp,2013,6,6,12,não,0,2,597,FULLHD,IPS,não,2000,250,ultraportatil,17208
acer,2015,4,8,32,não,0,3,531,HD,IPS,não,1000,0,entrada,11296
dell,2020,6,10,16,não,0,2,454,QUADHD,IPS,sim,0,250,premium,16923
samsung,2014,8,12,8,sim,2,1,50,FULLHD,OLED,não,1000,125,jogos_entrada,7557
acer,2018,6,10,12,sim,4,2,192,FULLHD,TN,não,0,500,jogos_intermediarios,11363
xiaomi,2019,6,6,16,não,0,2,590,4K,AMOLED,não,0,500,premium,25488
acer,2010,8,14,8,não,0,2,497,4K,AMOLED,não,1000,250,premium,19977
xiaomi,2015,10,16,16,não,0,2,435,4K,AMOLED,não,0,500,premium,23492
apple,2017,8,11,8,não,0,2,547,4K,OLED,não,0,250,premium,16266
acer,2012,4,7,16,não,0,3,428,QUADHD,AMOLED,não,0,250,premium,16225
acer,2014,12,21,16,sim,6,2,117,4K,OLED,não,500,125,jogos_premium,23579
samsung,2010,12,16,16,não,0,3,456,FULLHD,OLED,não,500,250,premium,16864
lenovo,2012,8,13,12,sim,4,4,113,FULLHD,VA,não,250,250,jogos_intermediarios,10948
xiaomi,2017,6,12,8,não,0,2,553,FULLHD,AMOLED,não,0,2000,premium,22508
asus,2014,4,7,8,não,0,3,528,FULLHD,VA,não,250,250,ultraportatil,17002
lenovo,2011,6,8,8,não,0,2,548,FULLHD,TN,não,250,500,ultraportatil,18474
lenovo,2016,8,14,8,não,0,1,74,HD,OLED,não,1000,0,intermediario,7396
dell,2023,12,13,32,não,0,3,576,FULLHD,IPS,não,0,1000,ultraportatil,18268
huawei,2021,10,20,8,não,0,2,458,4K,OLED,não,0,2000,premium,17979
positivo,2016,6,8,2,não,0,4,189,HD,IPS,não,250,0,entrada,5354
apple,2014,6,8,8,não,0,2,579,QUADHD,AMOLED,não,2000,250,premium,16351
acer,2023,6,11,64,não,0,2,573,FULLHD,IPS,não,0,250,ultraportatil,20432
lenovo,2010,10,15,32,sim,6,2,70,QUADHD,AMOLED,não,500,2000,jogos_premium,18960
dell,2016,8,14,12,sim,2,4,194,FULLHD,VA,não,0,1000,jogos_entrada,10819
huawei,2010,12,20,8,não,0,2,450,QUADHD,AMOLED,não,250,250,premium,16204
xiaomi,2013,12,22,16,não,0,3,583,FULLHD,AMOLED,não,250,250,premium,26277
razer,2023,12,19,32,sim,8,4,48,QUADHD,AMOLED,não,0,250,jogos_premium,12877
hp,2013,4,7,16,sim,6,2,65,4K,IPS,não,0,1000,jogos_intermediarios,10496
xiaomi,2010,6,8,16,não,0,2,483,FULLHD,OLED,não,2000,250,premium,21710
samsung,2021,12,23,16,sim,4,4,133,QUADHD,OLED,não,0,1000,jogos_intermediarios,12347
razer,2013,8,16,8,não,0,2,575,FULLHD,AMOLED,não,1000,250,premium,18605
asus,2015,4,5,16,não,0,3,343,FULLHD,AMOLED,sim,0,2000,2em1,15245
lenovo,2015,10,10,8,não,0,3,496,4K,OLED,não,0,1000,premium,20534
hp,2022,8,11,16,não,0,3,562,FULLHD,VA,não,0,500,ultraportatil,18213
xiaomi,2011,4,8,8,não,0,3,462,4K,AMOLED,não,0,500,premium,24940
apple,2023,4,7,8,não,0,2,446,4K,OLED,não,0,500,premium,15964
lenovo,2021,8,9,8,sim,4,4,80,FULLHD,IPS,não,0,500,jogos_entrada,7039
dell,2013,2,4,2,não,0,3,504,FULLHD,OLED,não,500,1000,ultraportatil,19321
asus,2020,12,19,4,não,0,2,340,HD,TN,não,2000,0,intermediario,10896
samsung,2020,4,8,16,não,0,3,577,4K,OLED,não,0,250,premium,26509
asus,2015,10,14,8,não,0,3,590,FULLHD,TN,não,0,2000,ultraportatil,20490
dell,2018,4,5,8,não,0,2,296,HD,IPS,não,2000,0,intermediario,9667
asus,2016,10,19,8,não,0,3,520,HD,IPS,não,1000,0,entrada,12038
acer,2019,8,14,8,não,0,3,287,HD,VA,não,2000,0,intermediario,10978
asus,2013,6,7,4,não,0,3,584,FULLHD,IPS,não,1000,2000,ultraportatil,17297
asus,2016,8,13,32,não,0,4,478,HD,TN,não,1000,0,intermediario,12886
huawei,2021,12,19,8,não,0,3,576,QUADHD,OLED,não,0,250,premium,20114
dell,2013,6,10,16,não,0,2,426,HD,IPS,não,0,250,entrada,9539
samsung,2013,4,8,4,não,0,2,210,FULLHD,IPS,sim,0,250,2em1,11152
lenovo,2015,10,16,8,não,0,3,566,QUADHD,AMOLED,não,0,2000,premium,24097
dell,2015,10,15,16,não,0,4,463,HD,TN,não,2000,0,intermediario,13333
acer,2023,4,6,32,sim,8,4,171,QUADHD,OLED,não,0,2000,jogos_premium,19637
hp,2017,4,5,12,sim,6,4,37,QUADHD,IPS,não,0,250,jogos_intermediarios,7862
razer,2014,10,14,16,não,0,3,514,4K,AMOLED,não,250,250,premium,18660
xiaomi,2023,8,8,16,não,0,2,552,4K,OLED,não,0,500,premium,18513
samsung,2021,4,8,16,sim,6,4,138,FULLHD,OLED,não,0,2000,jogos_intermediarios,11622
lenovo,2019,6,7,64,não,0,4,46,HD,TN,não,0,1000,intermediario,7223
razer,2016,8,12,16,não,0,2,588,4K,AMOLED,não,0,500,premium,27187
huawei,2010,8,12,16,não,0,3,544,QUADHD,OLED,não,2000,250,premium,18530
positivo,2023,8,14,12,não,0,3,221,HD,TN,não,500,250,entrada,7732
asus,2015,10,17,8,não,0,3,544,QUADHD,AMOLED,sim,0,500,premium,25637
lenovo,2014,4,4,8,não,0,3,477,FULLHD,OLED,não,250,250,premium,21759
asus,2012,2,4,8,não,0,3,515,FULLHD,OLED,não,0,1000,ultraportatil,19406
lenovo,2016,10,14,12,sim,6,3,58,FULLHD,IPS,não,0,1000,jogos_intermediarios,10276
positivo,2015,4,4,4,não,0,1,194,HD,IPS,não,500,0,entrada,5390
acer,2010,6,7,6,não,0,3,532,FULLHD,IPS,não,250,2000,ultraportatil,17118
huawei,2016,4,7,8,não,0,3,582,4K,OLED,não,0,2000,premium,25364
positivo,2013,6,12,4,não,0,2,89,HD,IPS,não,2000,0,entrada,4720
huawei,2012,12,17,8,não,0,3,486,QUADHD,AMOLED,não,250,250,premium,19419
razer,2021,8,12,32,sim,6,4,37,4K,AMOLED,não,0,2000,jogos_premium,13443
huawei,2016,6,11,8,não,0,3,442,FULLHD,OLED,não,0,2000,premium,16242
huawei,2021,10,16,8,não,0,2,580,FULLHD,AMOLED,não,0,250,premium,25084
samsung,2020,10,19,4,não,0,3,460,FULLHD,IPS,sim,0,1000,2em1,16870
lenovo,2016,10,12,12,sim,2,2,116,FULLHD,TN,não,0,250,jogos_entrada,7861
acer,2023,12,23,6,não,0,2,538,FULLHD,IPS,sim,0,250,2em1,14847
apple,2014,6,11,16,não,0,3,444,QUADHD,AMOLED,não,1000,250,premium,21683
acer,2014,6,6,16,não,0,2,413,QUADHD,AMOLED,não,1000,250,premium,18817
hp,2019,12,18,12,sim,2,4,158,FULLHD,TN,não,0,250,jogos_entrada,8459
lenovo,2016,10,15,16,não,0,2,540,FULLHD,TN,não,0,1000,ultraportatil,17992
dell,2016,8,16,6,não,0,2,174,FULLHD,AMOLED,sim,0,2000,2em1,12504
xiaomi,2020,10,10,16,não,0,3,551,QUADHD,AMOLED,não,0,250,premium,22022
asus,2014,6,6,12,não,0,2,554,FULLHD,IPS,sim,1000,250,2em1,15068
lenovo,2021,12,24,2,não,0,2,512,FULLHD,IPS,não,0,1000,ultraportatil,17388
asus,2019,10,13,6,não,0,3,455,HD,IPS,não,0,250,entrada,11265
hp,2020,6,10,16,sim,6,4,80,4K,OLED,não,0,500,jogos_intermediarios,10237
razer,2023,6,11,8,não,0,2,598,FULLHD,OLED,não,0,250,premium,17940
positivo,2012,4,8,6,não,0,2,197,HD,TN,não,500,0,entrada,5597
asus,2020,6,9,6,não,0,3,474,FULLHD,AMOLED,sim,0,250,2em1,15300
apple,2018,4,5,8,não,0,3,422,4K,AMOLED,não,0,250,premium,23341
huawei,2014,4,8,16,não,0,3,579,4K,AMOLED,não,0,500,premium,19732
